item_a,item_b,semantic_sim,mid_affinity
2547,3464,0.03621218726038933,0.0
515,2235,0.03619544953107834,0.0
956,1805,0.0361921489238739,0.0
2532,3129,0.03618498891592026,0.002250255784019828
231,2256,0.036181773990392685,0.0
480,2447,0.03617990016937256,0.14137250185012817
2503,2563,0.036163076758384705,0.0
284,1333,0.03615899756550789,0.0
825,998,0.03615763038396835,0.0
2351,2352,0.036157310009002686,0.03843262419104576
1462,2026,0.03614693507552147,0.0017785289091989398
2555,3570,0.03613985329866409,0.0
2458,3137,0.03613505885004997,0.0
2278,3307,0.03613342344760895,0.18735478818416595
3180,3623,0.036133136600255966,0.13264302909374237
307,2195,0.036132656037807465,0.0
1068,1069,0.036127734929323196,0.10770335793495178
1619,2450,0.03612552583217621,0.0
2230,2879,0.03610634803771973,0.0
1624,3249,0.03610435500741005,0.0037585566751658916
1312,1622,0.03609886392951012,0.0
1602,2503,0.036098118871450424,0.0
998,1916,0.03609123080968857,0.0
207,2351,0.036086421459913254,0.0
455,3327,0.03607756644487381,0.0
580,1567,0.03607526049017906,0.0
2179,2351,0.03606105223298073,0.0
672,1854,0.03605608642101288,0.0
1462,3463,0.036051660776138306,0.0
1520,3170,0.03605144843459129,0.0
2730,2732,0.03605123609304428,0.07302666455507278
455,3328,0.03604612499475479,0.0
2840,3177,0.036042239516973495,0.0
2839,3177,0.036041438579559326,0.0
2667,2695,0.036039430648088455,0.05848398059606552
2564,2880,0.036039113998413086,0.0031948559917509556
494,1578,0.03603673726320267,0.0
576,3280,0.036036621779203415,0.0
840,3161,0.036028917878866196,0.011501699686050415
833,3092,0.03602588176727295,0.0
636,956,0.03602325916290283,0.0
560,1776,0.03602258488535881,0.018977053463459015
1332,2177,0.03600617125630379,0.003087109187617898
2195,2196,0.03600526601076126,0.0
1492,3129,0.03600459545850754,0.0
6,16,0.036004312336444855,0.37037035822868347
2139,2342,0.03600403666496277,0.0
2063,2143,0.035997696220874786,0.17676332592964172
414,3438,0.03599613159894943,0.2457178384065628
2631,2992,0.035991769284009933,0.0
2378,2390,0.03598666936159134,0.0
1333,2798,0.0359773188829422,0.0
449,2798,0.03597583621740341,0.0
2931,3077,0.0359753742814064,0.0425734668970108
2018,2026,0.0359751358628273,0.0
263,301,0.035972096025943756,0.0
25,2540,0.03596920892596245,0.0
2063,2142,0.03596140444278717,0.010100924409925938
3586,3593,0.0359572134912014,0.0
1228,2377,0.03595409169793129,0.0116977384313941
3111,3231,0.03595387563109398,0.0953802764415741
186,489,0.0359523668885231,0.020274747163057327
2992,3266,0.0359458364546299,0.005571969319134951
2552,3168,0.03594551607966423,0.08653256297111511
3111,3168,0.03594474866986275,0.083673395216465
3271,3396,0.035944003611803055,0.0
301,2670,0.03594336286187172,0.0
186,306,0.03594139590859413,0.08297380805015564
3168,3231,0.03594055771827698,0.08597280085086823
1123,2738,0.035935401916503906,0.0
740,2202,0.035934124141931534,0.02637390047311783
1830,3219,0.0359337143599987,0.0
2552,3231,0.0359332300722599,0.08739079535007477
2377,2378,0.03593236953020096,0.32590198516845703
2377,2390,0.03592563048005104,0.002306689042598009
3315,3351,0.035925012081861496,0.003928814083337784
295,1624,0.035921014845371246,0.0
1970,3351,0.03591904416680336,0.0
3470,3532,0.03591887652873993,0.0
319,2868,0.035918813198804855,0.0
1228,2378,0.03591063991189003,0.06381946057081223
1228,2390,0.03590865805745125,0.009299893863499165
284,501,0.03590821474790573,0.0
2552,3111,0.03590722382068634,0.03807293251156807
384,3536,0.0359061025083065,0.0
2680,2913,0.03590041399002075,0.0
1522,3081,0.03589290753006935,0.0035507630091160536
1686,1800,0.03589142486453056,0.024956567212939262
1069,2812,0.035891275852918625,0.0
301,2176,0.03588517755270004,0.0
671,1626,0.03588365018367767,0.007961785420775414
2277,3307,0.035881444811820984,0.21184217929840088
2250,2296,0.035878606140613556,0.005078777205199003
141,340,0.03587179258465767,0.019934017211198807
2277,2278,0.03586898371577263,0.14399556815624237
237,295,0.035859379917383194,0.08990407735109329
141,1546,0.0358562096953392,0.04269854351878166
1814,2558,0.03584935888648033,0.0
1619,2451,0.03584648668766022,0.0
284,1945,0.035843368619680405,0.0
2346,3080,0.03583557903766632,0.48735618591308594
139,774,0.035835497081279755,0.023699721321463585
432,2705,0.03583380952477455,0.0
2067,3117,0.035832952708005905,0.0
501,2690,0.03582743555307388,0.0
1760,3175,0.03582653030753136,0.2051202803850174
709,2295,0.035822220146656036,0.0
839,1710,0.03581969439983368,0.0014147196197882295
633,1965,0.03581865504384041,0.0
786,1842,0.03581368923187256,0.05546257272362709
396,1565,0.03580988571047783,0.0
1802,3170,0.03580934926867485,0.0
2956,2957,0.035805728286504745,0.34343287348747253
1521,3301,0.03579194098711014,0.0008815749897621572
51,2771,0.03579048439860344,0.011558545753359795
1089,1253,0.035788703709840775,0.0
449,1333,0.035788439214229584,0.0
51,3646,0.03578779473900795,0.012578693218529224
2771,3646,0.03578654304146767,0.0
1966,2309,0.03578432649374008,0.0
1520,1802,0.03578167036175728,0.0
563,3508,0.03577680140733719,0.0
124,2002,0.03577618673443794,0.0
132,1311,0.03577344864606857,0.0
1316,2637,0.03577297180891037,0.0
477,3161,0.03577032312750816,0.009487834759056568
734,1785,0.035766955465078354,0.015662143006920815
1901,3383,0.0357649028301239,0.0
1424,2446,0.035760682076215744,0.0
1585,1586,0.035758648067712784,0.44705930352211
871,2068,0.03575645759701729,0.0
1683,1760,0.03575488552451134,0.0
2999,3415,0.03575393930077553,0.0017676493152976036
295,3249,0.03574894368648529,0.0
2928,3172,0.03574668616056442,0.0
1825,2984,0.03573927283287048,0.10091109573841095
1314,2762,0.03573872148990631,0.0
1055,1208,0.03573860228061676,0.0
1508,3231,0.03573817387223244,0.10566001385450363
307,2196,0.03573813661932945,0.0
2838,3177,0.035736024379730225,0.0
1588,1670,0.03573505952954292,0.0
280,978,0.03573198243975639,0.0
340,1546,0.035731490701436996,0.023340387269854546
1562,3473,0.03571975603699684,0.0
833,3289,0.035719625651836395,0.0011210941011086106
2202,3082,0.03571667522192001,0.19399595260620117
840,2131,0.03571411222219467,0.0
1089,1668,0.03571263328194618,0.026053817942738533
2163,3606,0.03571226820349693,0.0
670,2295,0.03571121767163277,0.0
2026,3463,0.03570857644081116,0.0
1683,3175,0.03570759668946266,0.0
560,911,0.035706400871276855,0.0
1184,3483,0.03569994494318962,0.0
1219,1266,0.03569721430540085,0.09596429765224457
1420,3199,0.035692013800144196,0.0
2566,3499,0.03569171950221062,0.04529736563563347
860,1019,0.03568609431385994,0.0
2698,3662,0.035684071481227875,0.07205851376056671
2928,3037,0.03568399325013161,0.0
3102,3398,0.035683054476976395,0.0
1241,1635,0.03567972406744957,0.0
63,1523,0.03567638620734215,0.0
1351,1653,0.035675618797540665,0.0
448,2792,0.035671666264534,0.045760445296764374
1891,3024,0.03566625341773033,0.0
2151,3457,0.035664986819028854,0.0011791142169386148
1333,2690,0.035661984235048294,0.0
1089,1095,0.03565425053238869,0.10750075429677963
1067,1150,0.035653162747621536,0.0
3037,3172,0.035649556666612625,0.0
319,323,0.0356491282582283,0.0
449,501,0.03564770147204399,0.0039351885206997395
1159,2581,0.03564685210585594,0.1084824651479721
600,1648,0.035639792680740356,0.004010856617242098
1989,3427,0.035639774054288864,0.0
513,671,0.03563547879457474,0.04686644300818443
1892,2068,0.035633355379104614,0.0
633,1599,0.03562711924314499,0.007768173702061176
911,1776,0.03562524914741516,0.0
479,560,0.03562406450510025,0.0010087174596264958
2067,2790,0.0356217585504055,0.0
1974,3445,0.03562018647789955,0.0
1551,1974,0.035618726164102554,0.0
2654,3623,0.03561796620488167,0.02681737020611763
787,1458,0.03561410307884216,0.0
1657,3063,0.03561392426490784,0.0
292,672,0.03560594841837883,0.0
2597,2995,0.035604897886514664,0.0
839,1841,0.035604529082775116,0.0013936052564531565
1974,3662,0.03560439497232437,0.0024738768115639687
2239,2469,0.03560398146510124,0.0034537871833890676
1727,2854,0.035603493452072144,0.0029299913439899683
995,2201,0.035600971430540085,0.0
82,1557,0.03560074791312218,0.0
24,2853,0.03559402376413345,0.024626003578305244
900,1257,0.03559255972504616,0.09606631100177765
323,2868,0.03559238463640213,0.0
513,2148,0.03559228032827377,0.0
2086,2217,0.03559177368879318,0.0
1438,3377,0.035587020218372345,0.0
149,2725,0.0355844683945179,0.0
653,1342,0.03558260574936867,0.0
524,2448,0.0355820395052433,0.0771866962313652
2343,3261,0.03558066487312317,0.14880920946598053
1508,3111,0.035579875111579895,0.012296244502067566
2698,3370,0.03557748347520828,0.0
795,796,0.03557684272527695,0.3662535846233368
2654,3180,0.03557194024324417,0.11839393526315689
1974,2698,0.03557148203253746,0.0
2087,2217,0.03556486964225769,0.0028111038263887167
2738,3089,0.03556415066123009,0.0
1508,2552,0.03556225448846817,0.07539515197277069
2573,2784,0.03556166961789131,0.0009779597166925669
375,2110,0.03555959090590477,0.0
219,769,0.0355570949614048,0.0
3370,3662,0.03555708006024361,0.008202956058084965
3367,3532,0.035555947571992874,0.0
92,2278,0.035555217415094376,0.07856342941522598
1344,1597,0.03555496782064438,0.03439844772219658
2568,2569,0.035549700260162354,0.37037038803100586
277,1273,0.03554416820406914,0.0
1995,2349,0.0355437807738781,0.0
485,2366,0.035540804266929626,0.0
2163,3605,0.035538721829652786,0.0
1508,3168,0.03553466498851776,0.09210992604494095
1566,2558,0.035534657537937164,0.0
3230,3333,0.035534415394067764,0.0
1112,1173,0.03553231433033943,0.008909478783607483
1551,2698,0.03553038462996483,0.0
1137,1342,0.035527609288692474,0.16234338283538818
2413,3333,0.035525426268577576,0.0
410,2414,0.03552483394742012,0.0042204116471111774
2264,2351,0.03552298992872238,0.0
1687,2226,0.03552217036485672,0.0
207,678,0.035522133111953735,0.02373175323009491
2026,3062,0.03551962226629257,0.0
2698,3445,0.035519447177648544,0.0
480,2316,0.035519447177648544,0.0885486975312233
1253,1668,0.03551377356052399,0.0
92,3307,0.03551281988620758,0.010962187312543392
1492,2532,0.035510748624801636,0.0063746627420187
884,1809,0.03550796955823898,0.0
284,449,0.035504162311553955,0.0
847,1348,0.03550392761826515,0.1450187861919403
3445,3662,0.035503096878528595,0.0
2958,3523,0.03550223261117935,0.08663124591112137
2069,2876,0.03549952432513237,0.0
1716,2607,0.03549887612462044,0.0
81,2440,0.03549877554178238,0.0
1316,2891,0.03549851477146149,0.0
1225,2576,0.03549664467573166,0.2239302098751068
1377,1697,0.035495635122060776,0.1511828601360321
284,2798,0.03549537807703018,0.011516792699694633
263,1273,0.03549489378929138,0.0
744,3288,0.0354948565363884,0.0
1647,3543,0.035494521260261536,0.0
501,2798,0.0354938805103302,0.0
1626,2148,0.03549332171678543,0.0
2413,3230,0.03548889234662056,0.019505826756358147
1145,2200,0.03548888862133026,0.0
1064,2413,0.03548252582550049,0.19320258498191833
806,1304,0.03548109158873558,0.0
1498,1860,0.035478439182043076,0.0
1064,3333,0.035477474331855774,0.0
1064,3230,0.03547545522451401,0.1068364754319191
99,1200,0.03547346219420433,0.045905061066150665
1831,2579,0.03547336533665657,0.0
373,1193,0.03547258302569389,0.0
2186,2315,0.03547124192118645,0.0
207,2264,0.03546950966119766,0.0
1974,3370,0.03546891361474991,0.0
501,1945,0.03546687960624695,0.0
1197,1198,0.03546641021966934,0.2892525792121887
1551,3445,0.03546052798628807,0.0
1349,1735,0.035460133105516434,0.07866170257329941
441,1069,0.03545784950256348,0.0
1507,1804,0.035456422716379166,0.0
479,911,0.03545480594038963,0.0
441,1068,0.035453859716653824,0.0
76,3611,0.03545140102505684,0.0788666382431984
2542,3293,0.035450030118227005,0.0
2576,2785,0.03544990345835686,0.0
920,2122,0.03544990345835686,0.06608778238296509
593,1265,0.03544563055038452,0.12011948227882385
797,2107,0.035441845655441284,0.0
1109,2953,0.03544171154499054,0.0
372,3170,0.03543970361351967,0.0
1647,2446,0.035437747836112976,0.01611340045928955
1184,1245,0.03543619066476822,0.047048263251781464
317,1652,0.03543589264154434,0.0
501,2517,0.03543411195278168,0.0
372,1520,0.03543340042233467,0.10524117201566696
1147,1611,0.035430874675512314,0.0
595,870,0.035427797585725784,0.0
3027,3380,0.035426054149866104,0.10707583278417587
2919,3251,0.03542583808302879,0.0
1201,2836,0.03542548418045044,0.0
1551,3662,0.03542480617761612,0.0
2794,3140,0.03542444109916687,0.0644804835319519
96,3129,0.03542400151491165,0.03140820562839508
1551,3370,0.03542276471853256,0.0
899,900,0.03541991114616394,0.13953009247779846
1123,3089,0.03541924059391022,0.0
840,3160,0.035418570041656494,0.0
2264,2352,0.0354141928255558,0.0
284,2690,0.035413987934589386,0.0
3372,3506,0.03541276603937149,0.004273254424333572
2505,3102,0.035409629344940186,0.10225321352481842
1022,2208,0.03540601208806038,0.2560599744319916
1710,3021,0.035403791815042496,0.0026212765369564295
3370,3445,0.03540181368589401,0.0
1543,1738,0.03540143743157387,0.0
2690,2798,0.03540131822228432,0.0
641,1133,0.0354008749127388,0.0
2637,2891,0.035400763154029846,0.0
3484,3497,0.03539900481700897,0.0
1333,1945,0.03539799526333809,0.0
2532,3191,0.03539794683456421,0.005628686398267746
417,418,0.03539692983031273,0.13491857051849365
375,2849,0.03539572283625603,0.2721065580844879
1530,2981,0.03539421781897545,0.0
1273,2670,0.03539051488041878,0.0
744,3568,0.03538966923952103,0.0
2794,3282,0.0353875495493412,0.0
2602,3250,0.03538696840405464,0.0
178,248,0.03538351505994797,0.0
2505,3398,0.03538196161389351,0.0
1738,1739,0.035374902188777924,0.43261757493019104
1337,2650,0.035374127328395844,0.0
854,862,0.03537319600582123,0.058980587869882584
1868,2991,0.03536945953965187,0.0031754490919411182
418,1697,0.035367049276828766,0.06198827177286148
1403,3484,0.03536566346883774,0.003195753088220954
1896,2853,0.035363659262657166,0.0008164799655787647
337,1295,0.03536241129040718,0.0
1513,3221,0.03535906970500946,0.0
486,2086,0.03535858169198036,0.062036361545324326
449,2690,0.03535839915275574,0.0
263,2176,0.03535405546426773,0.0
1154,2453,0.03535386547446251,0.0
75,82,0.03535383194684982,0.0
1403,3497,0.03535350039601326,0.06086060777306557
501,2792,0.03535275161266327,0.06250041723251343
1245,3483,0.035352423787117004,0.0
121,1989,0.03535217046737671,0.0
1157,2453,0.03535217046737671,0.0
1157,1158,0.035351257771253586,0.3596958816051483
1161,1666,0.03535096347332001,0.0
1153,1157,0.035350821912288666,0.08083955943584442
1157,2454,0.03535030037164688,0.0
2124,3316,0.03534786403179169,0.2387295961380005
2176,2670,0.035346969962120056,0.0
3428,3503,0.03534580394625664,0.0
958,1138,0.03534569963812828,0.0
1154,1157,0.03534567356109619,0.09512338042259216
122,1730,0.03534511849284172,0.2358524203300476
3288,3571,0.035344794392585754,0.009068198502063751
492,493,0.03534464165568352,0.322403222322464
694,3358,0.035343069583177567,0.0
1543,1739,0.03534230217337608,0.0
1156,1157,0.03534082695841789,0.2276904582977295
1155,1157,0.03533586487174034,0.1406351625919342
1747,1868,0.03533104062080383,0.0
1459,1460,0.03533049672842026,0.0
1945,2517,0.035329364240169525,0.0
819,1703,0.03532855212688446,0.07776585221290588
1166,2128,0.03532793000340462,0.29807624220848083
1158,2453,0.03532779589295387,0.0
678,2179,0.03532741591334343,0.0
2179,2264,0.035327326506376266,0.0
1158,2454,0.035327326506376266,0.0
124,1920,0.035327114164829254,0.0
661,3297,0.03532659634947777,0.0
1366,2210,0.03532573580741882,0.0
1157,2452,0.03532571345567703,0.0
2257,2317,0.0353255495429039,0.0
215,1666,0.03532516956329346,0.0
1756,2566,0.03532392904162407,0.0671255961060524
2453,2454,0.03532382845878601,0.30758488178253174
1161,1872,0.035321105271577835,0.049709122627973557
1666,1872,0.03532109409570694,0.0
1095,1253,0.035320356488227844,0.0
215,1872,0.03531967103481293,0.0
1045,1642,0.035319048911333084,0.0
1814,3074,0.03531894087791443,0.0
1153,2453,0.03531892970204353,0.0
1728,2647,0.035317547619342804,0.0
2452,2453,0.03531530499458313,0.25641024112701416
1435,3032,0.03531467169523239,0.0
554,1383,0.03531462699174881,0.07971356064081192
794,1362,0.03531387075781822,0.0
379,1295,0.035313695669174194,0.0
1576,2481,0.03531293943524361,0.0
479,1776,0.03531273081898689,0.0
1154,2454,0.03531192988157272,0.0
2086,2166,0.035311438143253326,0.0
1154,1158,0.03531087189912796,0.10135645419359207
661,3396,0.035310517996549606,0.0
1156,2453,0.03530759736895561,0.0
1452,1697,0.03530748933553696,0.11416469514369965
1566,3074,0.03530731052160263,0.0
482,1962,0.03530615568161011,0.07998044788837433
1666,2606,0.03530579432845116,0.0
1154,2452,0.03530532866716385,0.0
448,2479,0.035305123776197433,0.0
215,1161,0.0353049635887146,0.0
3288,3568,0.03530450165271759,0.0
701,702,0.035303592681884766,0.24471843242645264
237,1624,0.03530263900756836,0.0
661,3271,0.03530234098434448,0.0
653,1137,0.0353018082678318,0.0
1153,1158,0.035298947244882584,0.08841510117053986
740,1159,0.035298869013786316,0.06009076535701752
308,543,0.0352986715734005,0.016628766432404518
1153,1154,0.0352981761097908,0.1416321098804474
1154,1156,0.035297691822052,0.10636278241872787
1155,2453,0.03529628366231918,0.0
634,3025,0.03529548645019531,0.0
1136,1507,0.03529416397213936,0.0
1241,2186,0.035293735563755035,0.0
599,2206,0.03529323264956474,0.0
1153,1156,0.03529266268014908,0.08610444515943527
1153,2454,0.03529198467731476,0.0
2711,2873,0.035291653126478195,0.0
1154,1155,0.035291463136672974,0.14416749775409698
1156,1158,0.0352904237806797,0.21464408934116364
337,379,0.03528955951333046,0.0
58,1452,0.03528866916894913,0.06396694481372833
2110,2849,0.0352877676486969,0.0
1587,1762,0.03528747707605362,0.0
749,1733,0.03528742864727974,0.0012857537949457765
136,704,0.03528594970703125,0.0
678,2352,0.03528521955013275,0.0
937,1458,0.03528464958071709,0.0
1161,2606,0.03528362140059471,0.1217620000243187
1435,2650,0.035283349454402924,0.0
656,2260,0.03528309240937233,0.0
1155,1158,0.035279370844364166,0.14016321301460266
1455,2023,0.03527909889817238,0.3242793381214142
1158,2452,0.0352790430188179,0.0
1729,1907,0.03527764230966568,0.0
2125,2126,0.03527700901031494,0.4258575737476349
2087,2166,0.03527682274580002,0.015098103322088718
1462,2271,0.03527657687664032,0.0
2452,2454,0.03527629002928734,0.18849030137062073
1156,2454,0.03527500852942467,0.0
2399,3671,0.0352737195789814,0.0
410,1376,0.035273563116788864,0.0
1872,2606,0.035273171961307526,0.0
1424,2978,0.03527311608195305,0.0
1156,2452,0.03527124226093292,0.0
744,3571,0.03526990860700607,0.0
2410,3162,0.03526787459850311,0.0
1155,2452,0.035267479717731476,0.0
1578,2575,0.03526739403605461,0.14222358167171478
2907,3363,0.03526715189218521,0.08756556361913681
1155,2454,0.035266369581222534,0.0
441,2812,0.035264428704977036,0.0
1963,3029,0.03526374697685242,0.0
1153,2452,0.03526361286640167,0.0
671,2148,0.0352618433535099,0.0
1095,1668,0.03526095673441887,0.021771825850009918
1184,1246,0.03525930643081665,0.0
1153,1155,0.035259123891592026,0.105818971991539
418,1452,0.03525848314166069,0.10090558230876923
395,1316,0.03525782749056816,0.0
4,482,0.03525659441947937,0.14095984399318695
2773,3640,0.03525342792272568,0.0
193,223,0.03525150194764137,0.0
283,780,0.03524724766612053,0.00891584251075983
884,927,0.035245928913354874,0.0
587,1571,0.03524564579129219,0.13627104461193085
653,3398,0.03524533659219742,0.10422906279563904
582,967,0.03524387255311012,0.0720602497458458
3117,3640,0.03524372726678848,0.0
58,1377,0.035242900252342224,0.03559645637869835
1155,1156,0.035242725163698196,0.17844624817371368
417,1377,0.035240866243839264,0.07047893851995468
2977,3162,0.03523990884423256,0.0
1719,1720,0.03523937240242958,0.37037035822868347
1660,3259,0.035236768424510956,0.24790993332862854
1726,3428,0.035233937203884125,0.12962962687015533
215,2606,0.03523331508040428,0.0
431,1006,0.03523238003253937,0.03456944599747658
678,2351,0.03523107245564461,0.0
1159,3082,0.03523069620132446,0.08934687823057175
477,3160,0.035229913890361786,0.05581818148493767
653,3102,0.03522849828004837,0.0
1785,2982,0.03522590175271034,0.0
418,1377,0.03522573038935661,0.06564395129680634
740,2581,0.03522515296936035,0.09579923748970032
625,1133,0.03522497043013573,0.0
696,2164,0.035224612802267075,0.0
713,2595,0.035222262144088745,0.00247768172994256
1599,2561,0.03522002696990967,0.026016172021627426
310,2216,0.0352192260324955,0.0
534,907,0.0352189764380455,0.043266553431749344
899,2857,0.03521593287587166,0.12911616265773773
1817,3277,0.03521398454904556,0.0
3000,3440,0.035213030874729156,0.0
3297,3396,0.03521200641989708,0.0
417,1697,0.03521056845784187,0.05671731382608414
306,2828,0.03521011769771576,0.0
237,3249,0.03520996868610382,0.0020506337750703096
1225,3001,0.035206083208322525,0.0
2785,3001,0.03520387411117554,0.00203177728690207
679,2298,0.03520245850086212,0.0
