item_a,item_b,semantic_sim,mid_affinity
229,6927,0.03718172758817673,0.0
7782,10541,0.037181686609983444,0.0
824,9658,0.037179622799158096,0.0
3546,8614,0.03717650845646858,0.0
4989,4990,0.037175219506025314,0.08114726096391678
1974,9109,0.0371585413813591,0.0
3218,9109,0.03715571388602257,0.0
1974,3218,0.0371553972363472,0.0
500,4374,0.03715421259403229,0.0
188,1957,0.03715385124087334,0.0
3343,10154,0.0371517576277256,0.0
6233,6234,0.03715130686759949,0.36964917182922363
7625,8874,0.037150755524635315,0.089821957051754
1279,10329,0.03714748099446297,0.0
6477,6480,0.03714733198285103,0.0207655131816864
4271,8621,0.03714726120233536,0.0
6620,8630,0.03714628890156746,0.0
7514,7910,0.03714566305279732,0.0
6301,7676,0.03714260086417198,0.0
944,4450,0.03713760897517204,0.13307610154151917
8860,9800,0.037136390805244446,0.0
617,7874,0.03712473064661026,0.0
2571,2573,0.03711628168821335,0.10161889344453812
2699,6457,0.03710344433784485,0.0
3275,5414,0.03710061311721802,0.0
4529,8379,0.037095993757247925,0.10660584270954132
7,3600,0.03709463030099869,0.0
390,5990,0.03708735853433609,0.0
3451,7247,0.03708137199282646,0.0
2310,2455,0.03708125278353691,0.19153988361358643
3253,7385,0.03707939758896828,0.0
6479,6480,0.03706502169370651,0.15671147406101227
2699,6763,0.037062738090753555,0.008858338929712772
5399,5744,0.03705756366252899,0.10036417841911316
5934,9526,0.03705105185508728,0.045441269874572754
6457,6763,0.03704172372817993,0.2114083617925644
4425,5945,0.03703656792640686,0.0
2756,8761,0.03703102469444275,0.0
7361,7362,0.0370304249227047,0.37037035822868347
3804,6192,0.03702979162335396,0.0
2296,7842,0.03702758997678757,0.32357123494148254
4175,10925,0.037026938050985336,0.0
4175,9533,0.03702607378363609,0.0048873513005673885
10329,10699,0.037023935467004776,0.0
215,6301,0.03701935335993767,0.0
6192,8614,0.03701281547546387,0.0
4282,4479,0.037005577236413956,0.0
5284,7935,0.03700198233127594,0.0
2575,9992,0.037000950425863266,0.0
5437,5439,0.03699859604239464,0.21069712936878204
1437,9115,0.03699266165494919,0.03298383578658104
1524,4673,0.0369882807135582,0.0
3491,6662,0.036983344703912735,0.0
71,72,0.036982640624046326,0.23460152745246887
4802,6759,0.03698143735527992,0.0
3452,4073,0.0369802825152874,0.0
2310,3420,0.03697850555181503,0.0
2571,9992,0.036973536014556885,0.07451263815164566
33,7413,0.036963701248168945,0.02248326689004898
1010,7736,0.03695547208189964,0.0
101,4098,0.03695487976074219,0.17005188763141632
5551,5552,0.03695067763328552,0.28839921951293945
5099,6168,0.036950066685676575,0.06646965444087982
8298,10969,0.03694571554660797,0.08611762523651123
4316,5099,0.036944687366485596,0.11217650026082993
1465,1521,0.036941733211278915,0.07488633692264557
7230,9203,0.03693859651684761,0.0
761,9195,0.03693588078022003,0.007323695346713066
2026,5718,0.036927808076143265,0.11377495527267456
9567,9568,0.036926545202732086,0.1015881896018982
4665,8816,0.03692317381501198,0.0
981,5915,0.036917489022016525,0.061913903802633286
659,4664,0.036916833370923996,0.0
8266,9993,0.036915332078933716,0.0
5207,6094,0.03691183403134346,0.0
4316,6168,0.03689943999052048,0.09241896867752075
1790,6895,0.0368950329720974,0.06954535841941833
673,4900,0.036890167742967606,0.0
4453,8327,0.03688948228955269,0.0
1866,5924,0.03687327727675438,0.0
171,1507,0.03686768189072609,0.0
3823,6800,0.036861345171928406,0.0
961,4630,0.03685866668820381,0.040859341621398926
2573,9992,0.03685609623789787,0.0
6457,6762,0.036852143704891205,0.06651099771261215
1123,1854,0.03684769198298454,0.0
2421,4643,0.036845624446868896,0.0
848,1910,0.036843568086624146,0.0
1534,5368,0.03684297949075699,0.04563021659851074
5656,10434,0.036842748522758484,0.0
4464,6787,0.036841657012701035,0.15112558007240295
6129,6130,0.03683803603053093,0.0
5399,6019,0.03682214394211769,0.0019957004114985466
490,4885,0.03682098165154457,0.041853293776512146
1341,1342,0.036815304309129715,0.1327921599149704
1476,4760,0.03681401535868645,0.0
653,7800,0.03680625557899475,0.0
4385,7317,0.03679915517568588,0.03363490477204323
1789,6895,0.036798108369112015,0.0
8007,10541,0.036796145141124725,0.0
7187,7935,0.0367916114628315,0.0
4748,5545,0.0367913618683815,0.13398140668869019
131,916,0.036790087819099426,0.0
1910,8399,0.03678930923342705,0.0
4031,6437,0.036787502467632294,0.14377674460411072
8267,9993,0.036784399300813675,0.0
1908,8872,0.036783259361982346,0.0
6284,8569,0.036782871931791306,0.0
9567,10024,0.03678102791309357,0.08844925463199615
3735,7364,0.03677937760949135,0.0
4571,8867,0.03677910938858986,0.07956153154373169
3084,3085,0.0367785282433033,0.24548664689064026
855,6809,0.03677622601389885,0.0
4532,5418,0.036774151027202606,0.0
4018,7143,0.03677291050553322,0.2551192343235016
5782,5783,0.036770645529031754,0.0
5379,6369,0.03676815330982208,0.0
590,2090,0.03676443174481392,0.0
683,8725,0.036762431263923645,0.0
3500,4035,0.03676211088895798,0.0
9547,10329,0.03676076978445053,0.0
7709,10329,0.03675960749387741,0.0
4434,4464,0.03675924241542816,0.1422773003578186
4161,9999,0.0367552824318409,0.0114835724234581
65,5733,0.036748480051755905,0.0
7782,8007,0.036746732890605927,0.0
5695,8383,0.03674229234457016,0.000594054814428091
1691,3007,0.03674181178212166,0.0
2519,11008,0.03674120828509331,0.0
819,7299,0.03673999756574631,0.06108623743057251
43,132,0.03673982247710228,0.0
578,8380,0.03673413395881653,0.1671179234981537
5193,7359,0.03672967478632927,0.08755291998386383
825,3102,0.036727696657180786,0.0
2551,2552,0.03672386705875397,0.10118772834539413
5956,9414,0.036723311990499496,0.0
4026,9585,0.03671640157699585,0.05431024357676506
467,6404,0.03671218827366829,0.0
1437,1516,0.03671106696128845,0.028601646423339844
7313,8535,0.036706261336803436,0.0
6477,6479,0.03670310229063034,0.0
2540,9541,0.03669990226626396,0.0
4933,5763,0.03669913485646248,0.0
1010,7553,0.03669773042201996,0.0
10704,10705,0.03669628128409386,0.15602552890777588
8978,11157,0.036692436784505844,0.0
5754,10329,0.03668709099292755,0.0
907,7000,0.036679983139038086,0.0
5139,8822,0.03667913377285004,0.0
6572,10293,0.03667622059583664,0.0
8624,9712,0.03667331114411354,0.13340505957603455
5987,10686,0.03667108714580536,0.0007990572485141456
6387,10686,0.036661650985479355,0.12037032097578049
76,77,0.036660611629486084,0.20042367279529572
4026,9499,0.03665994852781296,0.0
1516,9115,0.03665874898433685,0.01741625741124153
65,3763,0.036657240241765976,0.0
6076,9441,0.03665300831198692,0.10400048643350601
2395,2443,0.03664660453796387,0.0
423,769,0.03663890063762665,0.2535335421562195
2231,8935,0.03663613274693489,0.0
5830,5831,0.03663584589958191,0.22173194587230682
2540,4711,0.03663044422864914,0.0
4711,9541,0.036629125475883484,0.18933770060539246
9567,10023,0.036628350615501404,0.041247107088565826
3662,5421,0.03662734851241112,0.0
2519,11199,0.03662671893835068,0.0
3672,6076,0.03662130609154701,0.023151148110628128
6761,8690,0.03661898896098137,0.0
7061,8232,0.03661738336086273,0.0
8572,8782,0.03661706671118736,0.17182298004627228
9615,9904,0.03661612421274185,0.0
1056,7993,0.03661337122321129,0.0
2711,7704,0.036613233387470245,0.0
7173,10925,0.03660919889807701,0.0
9485,10943,0.03660793602466583,0.14283055067062378
9289,9407,0.03660767525434494,0.26004332304000854
382,3764,0.03660758212208748,0.0
1940,1941,0.036607109010219574,0.13612158596515656
6069,8256,0.03660676255822182,0.0
4202,4408,0.03660614788532257,0.01745377480983734
4841,6339,0.03660611808300018,0.0
9485,10942,0.03660482540726662,0.1881987601518631
1889,5634,0.036603234708309174,0.03566421940922737
455,6529,0.03659911826252937,0.0
2231,7992,0.036597371101379395,0.0
8553,8822,0.03659342601895332,0.0
8048,8052,0.036592453718185425,0.0768728107213974
912,6877,0.03658642619848251,0.0
348,414,0.03658503293991089,0.0
10942,10943,0.036584559828042984,0.20674952864646912
6384,6845,0.036580853164196014,0.0
5987,6387,0.03657931834459305,0.0
4107,9768,0.03657853230834007,0.0
546,572,0.03657638654112816,0.0
3401,9904,0.03657517582178116,0.0
3621,4026,0.036574892699718475,0.0
3190,5418,0.03657454624772072,0.0
9485,11036,0.03657298535108566,0.37037038803100586
4434,6787,0.03657219558954239,0.024714253842830658
699,848,0.036571718752384186,0.0
9089,10738,0.03657015785574913,0.0
9533,10925,0.03656768798828125,0.0
9485,11082,0.036564040929079056,0.12285400927066803
7603,8454,0.03656357154250145,0.19757482409477234
1554,4081,0.036561187356710434,0.051931750029325485
3711,4026,0.03656037151813507,0.0
10942,11082,0.036558568477630615,0.011778367683291435
10943,11036,0.036558184772729874,0.30303025245666504
844,9616,0.03655453771352768,0.0
5449,10956,0.03655397146940231,0.0
2093,4385,0.03655337542295456,0.02747194468975067
10595,10851,0.03655229136347771,0.10127663612365723
7759,7760,0.03654670715332031,0.1719556599855423
6999,7942,0.036543965339660645,0.0
717,8520,0.03654320538043976,0.0
3600,5744,0.03654231131076813,0.0
10435,10439,0.0365416519343853,0.13545535504817963
6456,6762,0.03654136508703232,0.07146918773651123
887,4026,0.036540623754262924,0.0
8233,8613,0.03653600811958313,0.0
10943,11082,0.03653551638126373,0.16147570312023163
1069,1277,0.03653397038578987,0.0
887,9499,0.03653180971741676,0.0
773,1794,0.03653126209974289,0.01860751584172249
4572,10292,0.03652780503034592,0.0
1582,1827,0.03651924803853035,0.0
5150,5151,0.03651796653866768,0.2777777910232544
699,8399,0.036516062915325165,0.055588237941265106
3066,3067,0.036510832607746124,0.0
1960,5373,0.03650626167654991,0.060157645493745804
6637,6973,0.036505620926618576,0.0
5309,5310,0.03650554642081261,0.11305540055036545
10942,11036,0.03650229051709175,0.125075101852417
2135,5891,0.036501869559288025,0.0
773,5254,0.0365002416074276,0.0
362,3563,0.0364999920129776,0.0
2908,5668,0.03649855777621269,0.0
490,4887,0.03649551793932915,0.014792886562645435
4379,8003,0.03649380803108215,0.0
3672,9441,0.03649318218231201,0.2209400236606598
1484,9120,0.03648984059691429,0.0
5918,8816,0.036488160490989685,0.0
4747,10473,0.036481644958257675,0.0
948,9662,0.03648073598742485,0.024645743891596794
5401,5403,0.03647969290614128,0.0
362,3991,0.036478132009506226,0.0
8508,10435,0.03647793084383011,0.20484298467636108
9568,10024,0.036468930542469025,0.28821614384651184
8872,9865,0.03646820783615112,0.09451937675476074
5101,8671,0.03646674379706383,0.0
3116,4669,0.03646667301654816,0.0
11036,11082,0.036464057862758636,0.1889081746339798
152,5669,0.0364556759595871,0.0
2062,7212,0.036454763263463974,0.08352284133434296
4308,7463,0.0364522859454155,0.0
4596,4597,0.03645213693380356,0.07004635781049728
984,7362,0.036450497806072235,0.02797769382596016
984,7361,0.036450497806072235,0.07993627339601517
9568,10023,0.03644636645913124,0.15559685230255127
5900,9464,0.03644571080803871,0.0
9567,10022,0.036445386707782745,0.0647103562951088
5284,7187,0.03644327074289322,0.0
10234,10527,0.03643617406487465,0.0
819,6887,0.03643292561173439,0.031132251024246216
887,3621,0.03642961010336876,0.0
10470,10705,0.036429513245821,0.0
2862,10048,0.03642817959189415,0.0
3917,4705,0.03642731532454491,0.25343477725982666
4442,8596,0.03642721474170685,0.10009393841028214
5224,6067,0.03642445430159569,0.0
764,4722,0.03641539067029953,0.0
2750,4098,0.03641227260231972,0.30000895261764526
698,9669,0.036410700529813766,0.0
11008,11199,0.03641044348478317,0.06815881282091141
3234,6781,0.036410361528396606,0.0
6125,10448,0.03641000762581825,0.1365734040737152
7733,7819,0.03640793263912201,0.12732741236686707
3526,7262,0.03640792891383171,0.0
4705,9074,0.03640585392713547,0.0
5241,5343,0.036402467638254166,0.0
2699,6456,0.03640078380703926,0.004783489275723696
795,5733,0.03640060871839523,0.011097734794020653
3929,8069,0.036394111812114716,0.14498384296894073
725,7140,0.03639405220746994,0.0
2394,9118,0.0363914780318737,0.0
3551,7626,0.03639085590839386,0.0
6545,7653,0.036390721797943115,0.07534245401620865
7719,9957,0.036386460065841675,0.0
4997,7719,0.036386456340551376,0.004568527452647686
1546,5528,0.036384496837854385,0.0
1695,9828,0.03638269379734993,0.12114217877388
7463,9978,0.03637969121336937,0.0
4928,6035,0.03637615963816643,0.0
8025,11047,0.03637533262372017,0.0
699,1910,0.036374639719724655,0.0038402159698307514
5550,8534,0.036374423652887344,0.0
2236,4693,0.0363740436732769,0.0
7603,8571,0.03637196123600006,0.13214561343193054
3621,9585,0.03637173771858215,0.0
896,2726,0.036365434527397156,0.0
1598,6384,0.03636489436030388,0.0
5190,5899,0.03636413440108299,0.0
7385,8005,0.036361806094646454,0.0
10826,11073,0.03636055439710617,0.19832351803779602
3878,7385,0.03635963052511215,0.0
3764,5669,0.036359451711177826,0.0
49,9204,0.03635729104280472,0.0
2243,10141,0.036355260759592056,0.10341110825538635
9929,11073,0.0363551527261734,0.10776375979185104
1295,4427,0.036354221403598785,0.17753583192825317
3310,9766,0.036347854882478714,0.004273673985153437
505,4540,0.036346081644296646,0.0
759,11151,0.03634606674313545,0.0
10236,10652,0.03634537011384964,0.13820575177669525
5526,9372,0.03634435310959816,0.0018251603469252586
5139,8553,0.03634381294250488,0.0
3903,4899,0.03634164482355118,0.0
5698,7652,0.03633732348680496,0.17788346111774445
6264,7862,0.03633673116564751,0.004605312366038561
3476,10347,0.036335475742816925,0.0
1862,10271,0.03633243218064308,0.0
10090,10095,0.0363314189016819,0.1851731836795807
3369,4893,0.036327578127384186,0.0
3245,9195,0.03632606938481331,0.07053238153457642
7887,8357,0.03632297366857529,0.006141109392046928
3153,9203,0.03632174804806709,0.0
3441,7887,0.0363195464015007,0.4129558205604553
557,8968,0.03631862252950668,0.0
2310,9713,0.036318037658929825,0.0
2096,3995,0.036317866295576096,0.0
1873,10417,0.03631611913442612,0.0
8213,9785,0.036314237862825394,0.011743436567485332
3735,5971,0.03631286323070526,0.05954134464263916
8102,9371,0.036312710493803024,0.0
6053,9024,0.03631178289651871,0.0
1754,2663,0.03630869835615158,0.028860118240118027
52,60,0.0363086462020874,0.0
1951,9464,0.03630796819925308,0.0
8425,9963,0.036307621747255325,0.21272572875022888
2344,2345,0.036300178617239,0.0801178589463234
4531,5852,0.03630008175969124,0.0
1180,9407,0.03629966452717781,0.0
4975,6605,0.03629476949572563,0.02238902822136879
4975,6573,0.036294225603342056,0.0996091216802597
4523,10605,0.036291755735874176,0.24529151618480682
205,552,0.03629066422581673,0.010128671303391457
1044,3842,0.03628980740904808,0.0
3268,9739,0.03628696873784065,0.07640807330608368
685,686,0.036285705864429474,0.37037035822868347
2638,8697,0.0362822450697422,0.0
7960,10818,0.03627917170524597,0.0
9408,9411,0.03627844527363777,0.017746813595294952
7692,10104,0.036277931183576584,0.1828017234802246
817,8790,0.03627736121416092,0.0
887,9585,0.0362757109105587,0.0
7992,8935,0.036275167018175125,0.0
518,5625,0.036273274570703506,0.16781146824359894
9884,9885,0.03627251088619232,0.3013707101345062
6603,8527,0.03627188131213188,0.12630489468574524
895,4068,0.03627003729343414,0.0
1976,5945,0.03626997768878937,0.0
8508,10439,0.03626793250441551,0.6707128286361694
10023,10024,0.03626566752791405,0.10350324958562851
1543,2230,0.03626467287540436,0.0
2186,3420,0.03626358509063721,0.0
8454,8571,0.03626170754432678,0.13194936513900757
1275,6755,0.03626105189323425,0.0
8261,10950,0.03626018017530441,0.002546107629314065
3530,9203,0.03626004233956337,0.0
1011,8512,0.03625618293881416,0.0
9729,9969,0.03625553846359253,0.0
7736,10143,0.03625168278813362,0.0
3085,5106,0.03625117987394333,0.0
1486,2960,0.03624892607331276,0.05493878573179245
9929,10826,0.03624748811125755,0.15275461971759796
1647,3790,0.03624632582068443,0.0
3405,10749,0.03624530881643295,0.0
4900,7426,0.036242108792066574,0.0
671,9899,0.036236971616744995,0.1290571242570877
6283,9233,0.03623678907752037,0.0
1012,7676,0.036233529448509216,0.0
9156,10141,0.036233242601156235,0.0
2440,3918,0.03623245656490326,0.0
1145,3714,0.03622990474104881,0.0
3084,5106,0.03622734546661377,0.0
1957,3742,0.03622426465153694,0.0
866,2699,0.03622075542807579,0.024921955540776253
2243,9156,0.03621861711144447,0.12732002139091492
4031,5334,0.03621814772486687,0.0
455,4568,0.0362168624997139,0.0
495,4003,0.036215126514434814,0.02927405945956707
9192,9195,0.03621345013380051,0.1254156231880188
6288,8103,0.036213409155607224,0.0
7910,8243,0.03621307760477066,0.0
1048,4783,0.03621264919638634,0.0
679,2219,0.0362110398709774,0.0
910,6729,0.03620963171124458,0.0
2099,3271,0.03620954602956772,0.0
2163,9654,0.036207299679517746,0.0
6365,6366,0.0362062081694603,0.4392262101173401
8446,10925,0.03620579093694687,0.0
3662,3665,0.03620554134249687,0.0
7514,8243,0.036204706877470016,0.0
907,3541,0.0362028069794178,0.0015867319889366627
3678,5971,0.03620113432407379,0.010483683086931705
519,5625,0.03619876503944397,0.0
5789,11047,0.03619853034615517,0.11998055130243301
519,4899,0.03619787469506264,0.01783839426934719
9567,10021,0.03619662672281265,0.01642206683754921
4366,7862,0.03619612008333206,0.047539107501506805
1851,9391,0.03619451820850372,0.0
2395,9974,0.036194369196891785,0.0
518,836,0.03619401156902313,0.008031055331230164
860,5319,0.03619302064180374,0.03616685792803764
745,4440,0.03619140759110451,0.0
3851,7887,0.03619058057665825,0.016606563702225685
930,6738,0.03619028255343437,0.0
5486,5489,0.03619007393717766,0.22508113086223602
4477,8222,0.03618885204195976,0.0
8294,9645,0.03618752956390381,0.0
5310,5311,0.03618735820055008,0.07666052132844925
887,3533,0.03618708625435829,0.0
1565,8066,0.036186691373586655,0.0
5924,6900,0.036186497658491135,0.0
5379,8243,0.03618494048714638,0.0
2552,7160,0.03618454560637474,0.1936168521642685
4272,10072,0.03618447482585907,0.0
10305,10307,0.03618374466896057,0.26858407258987427
6307,9488,0.03618365898728371,0.0
8103,9370,0.036182649433612823,0.0
4765,6187,0.036180756986141205,0.0
171,6283,0.03618067875504494,0.0
8652,11033,0.036178238689899445,0.21022532880306244
3051,7598,0.0361759327352047,0.09935662150382996
1997,10275,0.03617490455508232,0.08236484974622726
835,1834,0.03617484122514725,0.012484136037528515
7321,9700,0.03617273271083832,0.0
818,4692,0.03617211803793907,0.0
2922,2923,0.036170847713947296,0.0030944913160055876
3645,8773,0.03617068752646446,0.0024328266736119986
972,2099,0.03617054596543312,0.0
708,5086,0.03616863861680031,0.0
21,1394,0.036168262362480164,0.0
761,9192,0.03616558760404587,0.0
412,5708,0.036163751035928726,0.2407323569059372
9188,10262,0.03616366535425186,0.0
2895,2896,0.03616288676857948,0.06670399010181427
368,1974,0.03616267815232277,0.0
10021,10023,0.03616221994161606,0.04721488058567047
836,5625,0.03615966811776161,0.0
3159,7075,0.03615957498550415,0.11528360098600388
352,6505,0.036158908158540726,0.0
1220,3461,0.036157358437776566,0.0
5487,5489,0.03615673631429672,0.04754536971449852
709,6671,0.03615619242191315,0.0
519,3903,0.03615289926528931,0.0
10371,11000,0.03614916279911995,0.0
5484,10872,0.036147668957710266,0.0
2551,7160,0.03614577278494835,0.09579751640558243
4731,9024,0.036144599318504333,0.06224682182073593
518,4899,0.03614450618624687,0.0
2530,4715,0.03614445775747299,0.0
3533,4026,0.036142319440841675,0.0
7668,10648,0.03614078089594841,0.12961284816265106
3931,3932,0.03614012151956558,0.35685962438583374
5309,5311,0.03613988310098648,0.33571571111679077
2363,8548,0.03613878786563873,0.0
5096,6440,0.036137890070676804,0.0
6887,7299,0.0361376591026783,0.0015786230796948075
