item_id,semantic_density,semantic_collab_disagreement,graph_competition,offline_combined
140,0.8682951,0.984127,0.87799007,0.7816661
141,0.89210975,0.9677419,0.8475463,0.78964883
142,0.9252074,1.0,0.0,0.5781475
143,0.8585267,0.984127,0.6777307,0.70147043
144,0.9099567,0.984127,0.67275983,0.76919144
145,0.9298841,1.0,0.98759955,0.91495854
146,0.86106527,0.984127,0.8949196,0.7775778
147,0.81335896,0.984127,0.6753389,0.639734
148,0.8982843,0.93333334,0.9763288,0.81176525
149,0.9018135,1.0,0.435932,0.692472
150,0.9090136,1.0,0.7662877,0.8127398
151,0.8998955,1.0,0.9728618,0.8695688
152,0.8671155,0.9677419,0.98467773,0.8018203
153,0.88462377,1.0,0.82756054,0.80034035
154,0.9516959,0.984127,0.5578544,0.78704864
155,0.9180041,0.984127,0.82008207,0.82934976
156,0.9479244,1.0,0.56411964,0.7975786
157,0.9358851,0.85714287,0.80637324,0.7407138
158,0.9214543,1.0,0.0,0.5730842
159,0.9046816,1.0,0.99002093,0.88176817
160,0.8978735,1.0,0.5386833,0.7215424
161,0.85075855,0.984127,0.59320235,0.66270286
162,0.95294607,0.9677419,0.9141116,0.89399964
163,0.84089655,1.0,0.6126346,0.66942245
164,0.95213044,0.8363636,0.32202446,0.5828416
165,0.91076946,1.0,0.8455101,0.8416205
166,0.907404,1.0,0.6868254,0.7839761
167,0.9248265,0.9677419,0.6053217,0.7527264
168,0.92503524,0.9677419,0.98404443,0.87974817
169,0.86253816,0.9508197,0.65850353,0.67207503
170,0.9390528,0.9677419,0.9853102,0.8990829
171,0.87440157,0.93333334,0.68503153,0.6820619
172,0.92775166,0.9677419,0.97278947,0.87964636
173,0.9039375,0.9791667,0.42885673,0.6752229
174,0.92573404,0.9677419,0.5928289,0.74977
175,0.9263059,0.984127,0.9914891,0.8979115
176,0.947216,0.9677419,0.96842235,0.9044443
177,0.9192829,1.0,0.75014263,0.82119113
178,0.89683264,0.93333334,0.99411726,0.81575984
179,0.9111582,0.984127,0.6884677,0.776069
180,0.91101384,1.0,0.6014273,0.7602675
181,0.8494107,0.9677419,0.725296,0.6911321
182,0.8494107,0.984127,0.98696345,0.7926572
183,0.86817247,0.9508197,0.885064,0.7554951
184,0.8951707,0.984127,0.83765256,0.8044252
185,0.8795151,0.93333334,0.70209914,0.6946723
186,0.8454447,0.91525424,0.87512857,0.6912115
187,0.8821222,1.0,0.80372256,0.7889881
188,0.8919871,0.9677419,0.7876886,0.7694519
189,0.9241068,1.0,0.65975106,0.79744935
190,0.9170233,1.0,0.88184106,0.8622158
191,0.8680942,0.984127,0.8800985,0.7821007
192,0.8620914,0.9677419,0.90011543,0.76674336
193,0.86429125,0.984127,0.64459145,0.6981573
194,0.8621203,0.93333334,0.8663446,0.7261698
195,0.92029953,1.0,0.44219187,0.7195065
196,0.93218374,1.0,0.5338332,0.76620746
197,0.89108133,0.9677419,0.71131927,0.74267286
198,0.87680197,0.9677419,0.62084204,0.6931302
199,0.9204491,0.984127,0.76526004,0.814302
200,0.90424055,1.0,0.98571086,0.8797307
201,0.8941612,1.0,0.98705363,0.866582
202,0.9320701,0.9508197,0.9828623,0.87442803
203,0.87844193,1.0,0.6740978,0.7406438
204,0.92719793,0.93333334,0.6264007,0.7336688
205,0.9014908,1.0,0.7135871,0.78495437
206,0.8564665,0.984127,0.98317695,0.80090904
207,0.8733588,0.91525424,0.916421,0.74268913
208,0.8866439,0.9677419,0.727139,0.7419804
209,0.9285468,0.984127,0.6286319,0.7795039
210,0.9088985,0.9677419,0.40096185,0.6628484
211,0.9170824,0.984127,0.6488398,0.7707998
212,0.9166913,0.9677419,0.8152506,0.81200427
213,0.890657,1.0,0.92144966,0.83989996
214,0.90082216,0.9508197,0.9790666,0.83100104
215,0.91172934,1.0,0.6170447,0.76645917
216,0.92396116,1.0,0.41270065,0.71457714
217,0.92396116,0.984127,0.8598893,0.850708
218,0.8294381,0.9508197,0.9459277,0.7236064
219,0.9043815,0.984127,0.62677884,0.7462823
220,0.9270861,1.0,0.9208743,0.8888541
221,0.93375236,0.93333334,0.9848347,0.86246186
222,0.947779,0.984127,0.7263041,0.8381364
223,0.8879421,1.0,0.798281,0.7950187
224,0.9255147,1.0,0.6909605,0.8097932
225,0.9377972,0.6938776,0.6399152,0.54851013
226,0.9486696,0.8148148,0.9358984,0.76524997
227,0.92025644,1.0,0.7478782,0.82174677
228,0.9466648,0.984127,0.72779,0.83713037
229,0.9229592,0.9508197,0.47958615,0.6937144
230,0.92251265,0.93333334,0.75756323,0.7712416
231,0.8459079,0.9677419,0.7688434,0.7009797
232,0.93269634,0.877193,0.9569322,0.80387634
233,0.920259,0.9508197,0.46944466,0.68667763
234,0.92329055,0.9677419,0.58169466,0.74274737
235,0.92867124,0.984127,0.7204318,0.8103928
236,0.84907717,0.8909091,0.76519185,0.6385832
237,0.8620628,0.9677419,0.5540825,0.6509043
238,0.890365,0.984127,0.58918387,0.7147913
239,0.9089629,0.9677419,0.86765057,0.8191135
240,0.919961,0.984127,0.8696352,0.8485729
241,0.89585596,1.0,0.873754,0.83095247
242,0.8883827,0.91525424,0.7700929,0.713989
243,0.8967744,0.984127,0.7492566,0.77700686
244,0.85448605,0.9508197,0.69000834,0.671755
245,0.8743409,1.0,0.8456119,0.7925086
246,0.90745634,0.93333334,0.738652,0.74460036
247,0.9425771,0.984127,0.9491321,0.9056882
248,0.8864125,0.984127,0.97388136,0.8381986
249,0.950572,0.9508197,0.6167699,0.7768757
250,0.8390175,0.9677419,0.72002655,0.67534715
251,0.8140603,1.0,0.59688216,0.6279459
252,0.92333543,0.984127,0.5355003,0.7413066
253,0.9172263,0.9807692,0.6560971,0.77056235
254,0.90467155,0.984127,0.7690988,0.7943011
255,0.8359064,1.0,0.6133864,0.66294175
256,0.9173268,0.9508197,0.86653405,0.8156083
257,0.92479736,0.9508197,0.9877155,0.8662405
258,0.92035544,0.9677419,0.6538392,0.76293087
259,0.9120743,0.9677419,0.7288688,0.77686757
260,0.9049442,0.93333334,0.83817476,0.77451676
261,0.9320407,0.984127,0.69999605,0.8080997
262,0.88310504,0.984127,0.6515478,0.72586703
263,0.8341107,0.984127,0.80072576,0.7096912
264,0.90091354,0.984127,0.6834357,0.7605639
265,0.91239643,0.93333334,0.8871779,0.80096954
266,0.89865357,0.984127,0.9487742,0.8463109
267,0.8803121,0.984127,0.7198749,0.74496484
268,0.91683304,0.9677419,0.85462195,0.8253711
269,0.9129578,1.0,0.8008694,0.8296337
270,0.87805533,1.0,0.0,0.5145344
271,0.7592058,0.984127,0.9126144,0.6460803
272,0.9243064,0.91525424,0.27596322,0.5970926
273,0.92592025,0.9508197,0.7101484,0.7748671
274,0.91697574,0.93333334,0.85813785,0.79742914
275,0.9638419,0.984127,0.6347074,0.82915395
276,0.8692472,0.98039216,0.65038186,0.7035997
277,0.88851583,0.9677419,0.7207643,0.7423725
278,0.9204808,0.984127,0.89610416,0.85813206
279,0.9038409,0.9677419,0.9245908,0.83125854
280,0.8874303,0.9677419,0.976571,0.8265142
281,0.88806534,0.984127,0.9904939,0.84598786
282,0.82756746,1.0,0.74474293,0.69565034
283,0.89689845,0.93333334,0.9845996,0.8126635
284,0.8806046,0.984127,0.9766739,0.8312977
285,0.8737776,0.9677419,0.9917858,0.8131869
286,0.9103582,0.9508197,0.93336236,0.82857114
287,0.8596832,0.984127,0.9093202,0.7805324
288,0.87403464,0.984127,0.891802,0.79403156
289,0.8722769,1.0,0.87908024,0.8009243
290,0.91534185,0.975,0.48710254,0.70655125
291,0.9124202,0.9677419,0.73891705,0.78069687
292,0.8202334,1.0,0.82826895,0.7137081
293,0.9245678,0.984127,0.7915672,0.8286624
294,0.83414626,1.0,0.77772415,0.71556306
295,0.8862394,0.9677419,0.85600805,0.7845609
296,0.8506346,0.9677419,0.88768214,0.74712604
297,0.9508236,0.93333334,0.9248744,0.865427
298,0.9314878,0.9508197,0.61422646,0.75027794
299,0.897593,0.93333334,0.77412665,0.74316543
300,0.9398627,0.9677419,0.78905433,0.8344982
301,0.85680217,0.9508197,0.81046563,0.7151909
302,0.8315191,0.984127,0.83527577,0.71775705
303,0.9073839,0.91525424,0.9850206,0.8115496
304,0.8457923,0.9818182,0.76576877,0.71178573
305,0.8101025,0.9677419,0.7293237,0.6394492
306,0.8449734,0.984127,0.7095162,0.6938227
307,0.8757502,1.0,0.0,0.51142454
308,0.8861157,0.9508197,0.8243491,0.759384
309,0.86173666,0.9677419,0.7552797,0.7177953
310,0.8864689,0.9508197,0.9809622,0.81227136
311,0.92579836,1.0,0.7914348,0.84379965
312,0.9034485,0.9677419,0.8874815,0.81831044
313,0.87583125,0.9508197,0.6731746,0.69491845
314,0.9068454,1.0,0.7664,0.8098522
315,0.8821709,0.9677419,0.71056396,0.73039895
316,0.87180364,0.984127,0.90802306,0.79645014
317,0.8569841,1.0,0.7364568,0.7325635
318,0.9091443,1.0,0.74042857,0.8042622
319,0.8927772,1.0,0.5888143,0.7314434
320,0.9131734,0.8363636,0.7508244,0.673783
321,0.87094975,1.0,0.6045862,0.70727396
322,0.94407684,0.877193,0.61621547,0.7052085
323,0.8937361,0.91525424,0.5902867,0.661039
324,0.91052425,1.0,0.63077843,0.7694294
325,0.81676173,1.0,0.8160791,0.7049451
326,0.91643834,0.984127,0.9604264,0.87420386
327,0.9105987,1.0,0.6823465,0.7867872
328,0.9202441,0.8363636,0.7059881,0.66831756
329,0.9032782,1.0,0.59131736,0.746448
330,0.8626441,1.0,0.45197916,0.64499855
331,0.88129985,0.984127,0.95730925,0.8257552
332,0.9046801,0.85714287,0.9571492,0.7490724
333,0.9133491,0.8965517,0.9299254,0.7852278
334,0.91438985,0.9508197,0.8788545,0.8157692
335,0.921448,0.9508197,0.98219275,0.8598737
336,0.8637221,0.984127,0.7161754,0.7213451
337,0.90119106,0.9508197,0.9232729,0.81282735
338,0.9050529,1.0,0.9621788,0.87295157
339,0.8810742,0.9677419,0.6434618,0.7064636
340,0.8924184,0.984127,0.9845107,0.8498583
341,0.9070778,0.9508197,0.980552,0.8399377
342,0.85525906,0.9677419,0.942276,0.7716349
343,0.8748592,1.0,0.0,0.5102225
344,0.90890753,0.984127,0.77773374,0.8029056
345,0.861226,0.9677419,0.68329567,0.69301677
346,0.9235414,0.984127,0.78021985,0.8234803
347,0.9233505,0.9508197,0.48967108,0.69761723
348,0.88783216,0.9677419,0.912772,0.80570585
349,0.9036553,0.984127,0.9484922,0.8529644
350,0.89694047,1.0,0.75521475,0.79274625
351,0.9213005,0.984127,0.7715326,0.81754977
352,0.8728349,0.9677419,0.9138195,0.7858235
353,0.9291686,0.984127,0.9622758,0.89199716
354,0.926726,0.91525424,0.6220489,0.716175
355,0.9317796,0.9508197,0.5472502,0.7282579
356,0.925339,0.9508197,0.63507026,0.74895793
357,0.9235345,0.9677419,0.71620476,0.7880905
358,0.9183397,0.984127,0.3384272,0.66861606
359,0.8930037,0.9677419,0.9862482,0.83727175
360,0.9005501,1.0,0.89337057,0.84385014
361,0.9187639,0.9508197,0.68568754,0.7570265
362,0.9215754,0.9677419,0.6014615,0.74704856
363,0.9137405,0.8965517,0.8598106,0.76229185
364,0.92557627,0.9508197,0.71251094,0.7751937
365,0.9062079,1.0,0.794387,0.8183581
366,0.8762917,1.0,0.81093365,0.7835353
367,0.9110516,0.9508197,0.8688657,0.8079228
368,0.87617755,1.0,0.8490758,0.7961457
369,0.8985285,0.877193,0.5494285,0.62140864
370,0.89878976,0.91525424,0.74930376,0.7210722
371,0.90682924,0.9508197,0.8215551,0.7863938
372,0.8672906,0.9508197,0.58847713,0.6550521
373,0.8974645,0.984127,0.74395716,0.77616435
374,0.90536827,0.9677419,0.82996696,0.8016531
375,0.9046539,0.984127,0.4729516,0.6951713
376,0.91363865,0.984127,0.5084341,0.71916693
377,0.9362931,0.9677419,0.9761749,0.8923027
378,0.88630044,1.0,0.44493172,0.67455506
379,0.90025413,1.0,0.6046718,0.7468373
380,0.8428664,0.8787879,0.5199573,0.5378106
381,0.86588883,1.0,0.9751887,0.8244689
382,0.8567066,1.0,0.62434983,0.6946724
383,0.8536769,1.0,0.6601689,0.7025719
384,0.82298726,0.9508197,0.85594445,0.6847906
385,0.907977,0.8363636,0.9746706,0.741683
386,0.88828003,1.0,0.6726928,0.7534463
387,0.9241199,0.8148148,0.84515667,0.701763
388,0.8561204,1.0,0.85641855,0.77154374
389,0.8631358,0.984127,0.65996164,0.7017422
390,0.930124,1.0,0.6200358,0.79227644
391,0.91869783,0.9677419,0.9131763,0.8474822
392,0.93957365,1.0,0.9906691,0.9290581
393,0.86112237,1.0,0.8207373,0.76635104
394,0.8681683,1.0,0.6311084,0.71239716
395,0.82465696,1.0,0.9960609,0.7758277
396,0.8610711,1.0,0.9749778,0.81789875
397,0.9043144,1.0,0.93776345,0.86378473
398,0.921522,0.93333334,0.9785962,0.84387416
399,0.93543863,1.0,0.98794174,0.9225667
400,0.9007062,0.9508197,0.8696128,0.7942157
401,0.9209854,1.0,0.693999,0.8046994
402,0.8792057,0.984127,0.6144121,0.70817894
403,0.94321924,0.9677419,0.53649575,0.75450736
404,0.9083185,0.9677419,0.6435119,0.74323577
405,0.9121299,0.9677419,0.71578157,0.7725629
406,0.92453456,1.0,0.758132,0.83094984
407,0.9237505,0.9677419,0.6427961,0.76381564
408,0.92332536,0.984127,0.68573594,0.79156953
409,0.9197396,1.0,0.59237885,0.76901144
410,0.8921366,0.91525424,0.69988966,0.6955598
411,0.8864583,0.984127,0.48910102,0.67602783
412,0.8876989,0.984127,0.6144786,0.7196593
413,0.9133662,0.9677419,0.7066185,0.7711644
414,0.84874344,0.984127,0.9219145,0.7699883
415,0.8734437,0.984127,0.8527957,0.7801809
416,0.8791237,1.0,0.78839487,0.7798133
417,0.90728855,0.8148148,0.8346154,0.67552805
418,0.9029032,0.85714287,0.8672642,0.716595
419,0.86035824,1.0,0.864555,0.7799838
420,0.88809115,0.9677419,0.82161987,0.7755511
421,0.88786054,0.984127,0.71349305,0.75301284
422,0.8995096,0.9508197,0.69082004,0.7327681
423,0.85817957,0.9677419,0.62402296,0.66907114
424,0.9016294,0.984127,0.7284051,0.7765787
425,0.85491055,0.984127,0.6636694,0.69188625
426,0.885036,1.0,0.63014495,0.7348311
427,0.8362677,0.984127,0.6926381,0.6764295
428,0.89934444,1.0,0.63716006,0.7564823
429,0.81684244,0.984127,0.7092723,0.65578943
430,0.8803039,1.0,0.5808922,0.71196455
431,0.9133624,0.984127,0.86169934,0.8370149
432,0.888014,1.0,0.82968324,0.80562454
433,0.8955493,0.984127,0.8910612,0.8228092
434,0.8507128,0.984127,0.57123,0.655288
435,0.8989707,1.0,0.6179121,0.7495367
436,0.9087332,1.0,0.8913412,0.8542108
437,0.8964565,1.0,0.298598,0.63928574
438,0.91595435,1.0,0.70658535,0.8021241
439,0.8855332,1.0,0.8608959,0.812723
440,0.87538046,0.9508197,0.7823852,0.73085785
441,0.8822181,1.0,0.67420083,0.74577284
442,0.9107901,0.9655172,0.7076783,0.7661485
443,0.9213983,1.0,0.72707295,0.8163247
444,0.98772144,0.72,0.96156305,0.7457556
445,0.87197936,0.984127,0.598173,0.69299537
446,0.92617214,0.90909094,0.6041785,0.7041972
447,0.92607135,0.8965517,0.7891437,0.7552786
448,0.8598728,0.93333334,0.77802914,0.69358283
449,0.8884305,1.0,0.7561591,0.7815814
450,0.93077123,0.9508197,0.9237906,0.85290736
451,0.93062663,0.9677419,0.841059,0.83944124
452,0.9031217,0.984127,0.70635915,0.7712143
453,0.9259074,1.0,0.8214552,0.8539931
454,0.8638793,0.9677419,0.5518177,0.652597
455,0.87142026,1.0,0.0,0.50558305
456,0.8416749,0.98275864,0.68510675,0.68003845
457,0.8787513,0.9677419,0.94988525,0.80587476
458,0.8456503,1.0,0.68064517,0.6985956
459,0.89323926,0.9677419,0.50337297,0.6759946
460,0.9378048,1.0,0.82562643,0.87143993
461,0.84624135,1.0,0.8743169,0.7642055
462,0.8949524,1.0,0.7663236,0.79378176
463,0.8990922,1.0,0.7732844,0.8016961
464,0.8397298,1.0,0.793254,0.72829294
465,0.88471454,0.9508197,0.88958335,0.77932453
466,0.8926758,1.0,0.42790556,0.6774583
467,0.9530012,0.984127,0.93707037,0.9157149
468,0.89563906,0.984127,0.85155153,0.80970836
469,0.9302627,1.0,0.39612806,0.71753246
470,0.9074707,1.0,0.3066571,0.6568421
471,0.8840912,0.984127,0.65613186,0.7287316
472,0.88520104,1.0,0.51872593,0.6977672
473,0.89676,0.9677419,0.77518183,0.7717056
474,0.8003902,0.9508197,0.7354724,0.6139886
475,0.8024403,0.984127,0.60559255,0.6016629
476,0.8649323,1.0,0.846889,0.78024274
477,0.8529361,0.91525424,0.759022,0.662463
478,0.9202725,0.9508197,0.67094845,0.7541294
479,0.88655514,0.9508197,0.6761618,0.7103858
480,0.8544796,0.7924528,0.6309329,0.51707155
481,0.90717506,0.9508197,0.7420391,0.76025015
482,0.89102924,0.9677419,0.7025791,0.73967767
483,0.8388487,1.0,0.7566123,0.7148421
484,0.901897,0.984127,0.78236735,0.7949984
485,0.90114176,1.0,0.791722,0.81063145
486,0.86820173,0.9508197,0.80679536,0.7293418
487,0.9310802,1.0,0.59850276,0.78636044
488,0.8857857,1.0,0.5638392,0.71365315
489,0.84595203,0.98275864,0.7129403,0.6951232
490,0.92182374,1.0,0.6276873,0.78363913
491,0.87532127,0.9677419,0.95330876,0.802393
492,0.86736786,0.9677419,0.39397985,0.6044827
493,0.8759893,0.984127,0.65102214,0.7160912
494,0.8709674,1.0,0.6800491,0.7325516
495,0.9034116,0.9508197,0.9830018,0.83581144
496,0.8646008,0.9677419,0.67266876,0.69401336
497,0.90384936,0.9508197,0.65292734,0.72594213
498,0.91435206,0.984127,0.86376554,0.83904153
499,0.8777663,0.9677419,0.40823138,0.6232807
500,0.9291771,1.0,0.9425535,0.8989301
501,0.86207724,0.9508197,0.78828585,0.714885
502,0.9232177,0.9677419,0.873287,0.84023094
503,0.8772466,0.9677419,0.7719972,0.7443144
504,0.90721273,0.9677419,0.68353444,0.7551376
505,0.915851,0.984127,0.8230922,0.8274524
506,0.911695,0.95652175,0.43734482,0.669239
507,0.8984816,0.9607843,0.5159795,0.681359
508,0.9244962,1.0,0.51596814,0.7498576
509,0.93372,0.9814815,0.6256837,0.7832429
510,0.8802452,0.9508197,0.80094826,0.74363303
511,0.8676701,1.0,0.7295795,0.74467856
512,0.87316567,0.984127,0.67323613,0.71971583
513,0.8651583,0.984127,0.95653516,0.8037195
514,0.8575132,1.0,0.8758654,0.77993065
515,0.8842722,1.0,0.9247723,0.8323981
516,0.87887233,0.93333334,0.7511084,0.7102062
517,0.89574456,1.0,0.7633668,0.7938609
518,0.80948234,0.984127,0.7932265,0.67395526
519,0.85355175,1.0,0.94584596,0.79800534
520,0.8404782,0.9677419,0.6002632,0.6372388
521,0.9146059,0.984127,0.881241,0.84523225
522,0.86742646,1.0,0.63515586,0.71275085
523,0.91591716,0.9508197,0.7951567,0.78982
524,0.8987012,0.9677419,0.8394691,0.79583836
525,0.9076209,0.9677419,0.75482196,0.77954465
526,0.90989846,0.8965517,0.21583506,0.5416011
527,0.88102055,1.0,0.6404302,0.7328558
528,0.9501069,1.0,0.78739554,0.8752427
529,0.92146325,0.96,0.5964377,0.738621
530,0.9306565,0.984127,0.68744534,0.8020322
531,0.9040601,1.0,0.82562643,0.8259148
532,0.9010383,1.0,0.46685532,0.70177466
533,0.9239317,0.91525424,0.90644675,0.8075795
534,0.90184915,0.984127,0.83714825,0.8132663
535,0.8977387,1.0,0.35070533,0.65845346
536,0.8468503,1.0,0.60814863,0.67595345
537,0.90821934,1.0,0.737201,0.80193424
538,0.8669526,1.0,0.92667663,0.80966944
539,0.90025157,0.9677419,0.8048271,0.78633696
540,0.905722,0.9677419,0.8855383,0.82072735
541,0.84468067,0.9677419,0.7291917,0.6860545
542,0.89989793,0.9508197,0.8116621,0.773732
543,0.88478285,1.0,0.6850606,0.75286716
544,0.9002978,0.984127,0.38576955,0.66011876
545,0.8913716,0.9508197,0.74723566,0.7406687
546,0.89766324,0.9677419,0.6892801,0.7441771
547,0.9417683,0.9677419,0.93278813,0.88516974
548,0.9160161,1.0,0.47833252,0.7258222
549,0.90091616,0.984127,0.84023225,0.8130396
550,0.8600888,0.984127,0.6532517,0.695386
551,0.85658324,1.0,0.81872714,0.7595546
552,0.9033482,1.0,0.8410638,0.8301205
553,0.9453239,0.984127,0.85154134,0.876735
554,0.8865571,0.93333334,0.7219484,0.71081525
555,0.94346523,1.0,0.73087466,0.8473676
556,0.82887405,0.9459459,0.7661558,0.6585329
557,0.8766854,1.0,0.61589146,0.7187953
558,0.859294,0.877193,0.69355464,0.6167092
559,0.8605213,1.0,0.9094294,0.79522115
