item_a,item_b,semantic_sim,mid_affinity
762,1384,0.036387018859386444,0.0
2344,2838,0.036381497979164124,0.0
1512,3380,0.03637457638978958,0.0
2378,2836,0.0363701768219471,0.0
909,3393,0.036365024745464325,0.0
42,63,0.03636474534869194,0.0
1384,2336,0.03635908290743828,0.0
762,2336,0.03632347285747528,0.0
2611,2841,0.03630862385034561,0.0
839,3019,0.03630063310265541,0.0
1392,2917,0.036292511969804764,0.0
1487,2234,0.036289751529693604,0.0
1154,2303,0.03628871589899063,0.0
1287,2836,0.036288581788539886,0.0
762,1724,0.036286164075136185,0.0
1809,1811,0.03628212958574295,0.22319382429122925
1512,2509,0.036277737468481064,0.0
2128,2199,0.03627573326230049,0.0
909,1901,0.03627558425068855,0.0
1842,2226,0.036274369806051254,0.0
2296,2586,0.036257266998291016,0.06309248507022858
2801,3256,0.0362531803548336,0.0
1093,2955,0.03624848648905754,0.0
382,418,0.03623175621032715,0.0
1689,1693,0.03622928261756897,0.3391180634498596
1201,1202,0.036228157579898834,0.517829418182373
1200,1238,0.03622441366314888,0.0
2509,3380,0.036220017820596695,0.0
1270,2226,0.036210935562849045,0.04033594951033592
3139,3333,0.03620463237166405,0.0
1464,3358,0.03620188310742378,0.0
1431,1432,0.036188267171382904,0.37648382782936096
145,395,0.036181751638650894,0.0
2378,2604,0.0361667275428772,0.0
1357,2226,0.03615294769406319,0.0
2508,3197,0.03615236654877663,0.09967401623725891
1503,1504,0.03613169118762016,0.5312330722808838
142,2344,0.03612115979194641,0.0826229602098465
689,1874,0.03610049933195114,0.046212583780288696
160,293,0.036082640290260315,0.0
1270,1357,0.036078743636608124,0.0020626485347747803
367,822,0.03607390448451042,0.0
468,1874,0.036070432513952255,0.0837893933057785
1170,2515,0.036052070558071136,0.0
2611,2842,0.03604916110634804,0.0
364,418,0.03604757413268089,0.0
1270,1842,0.036043278872966766,0.0
799,3358,0.036041684448719025,0.0
2226,2994,0.03599705547094345,0.0
1729,3300,0.03599119931459427,0.0
2377,2604,0.0359906330704689,0.0758550688624382
225,2031,0.03598344326019287,0.0
793,1521,0.035975150763988495,0.0
1808,1809,0.03597179427742958,0.2591475546360016
2679,2680,0.03597128763794899,0.32792776823043823
377,418,0.035971008241176605,0.0927642211318016
1665,2586,0.03596107289195061,0.033941663801670074
1808,1811,0.03595660254359245,0.1638496369123459
357,377,0.035954445600509644,0.01871868595480919
1357,1842,0.03593525290489197,0.0
998,3166,0.03593150153756142,0.0
1000,3166,0.03593150153756142,0.0
359,418,0.0359262190759182,0.0
2440,3268,0.03592557832598686,0.06212998181581497
597,3385,0.0359077975153923,0.13837885856628418
3019,3038,0.03590020537376404,0.0
2841,3019,0.035889171063899994,0.0
1259,1310,0.03588196262717247,0.0
1842,2994,0.035879142582416534,0.0
1311,1464,0.03587290272116661,0.0
293,294,0.03586750105023384,0.35744988918304443
820,1474,0.0358625166118145,0.0
1836,3019,0.035862039774656296,0.0
2597,2888,0.035859543830156326,0.0
554,1464,0.035847216844558716,0.0
1639,2572,0.0358387716114521,0.0
710,2611,0.035821583122015,0.0
468,689,0.03582065552473068,0.0014246519422158599
1311,3358,0.03582006320357323,0.0
1293,3244,0.035815976560115814,0.0
2712,2765,0.035808265209198,0.0
102,103,0.03580128028988838,0.28838881850242615
244,1970,0.035799939185380936,0.0
2953,2954,0.035799428820610046,0.21204742789268494
55,56,0.03578978031873703,0.20762257277965546
435,1121,0.03578519448637962,0.0
839,2611,0.03578173369169235,0.0
891,984,0.03578163683414459,0.0
1853,2818,0.03577818721532822,0.0
288,582,0.035773396492004395,0.0
554,3358,0.03576848283410072,0.0
1357,2994,0.03576616197824478,0.0
1270,2994,0.035760387778282166,0.0
284,2664,0.035749565809965134,0.0
2611,3038,0.03574010357260704,0.0
690,1874,0.035734545439481735,0.0
530,1782,0.03573038429021835,0.0
357,364,0.035728782415390015,0.0
2842,3019,0.03571997210383415,0.0
594,3244,0.035701412707567215,0.0
2329,2330,0.035690706223249435,0.37037035822868347
650,2429,0.03567526862025261,0.0
1879,2074,0.03567421808838844,0.005694808904081583
1836,2611,0.03566697612404823,0.0
367,2069,0.03566537797451019,0.0
840,2980,0.035664886236190796,0.06775186955928802
1598,2460,0.03564906492829323,0.0
522,1513,0.03564518317580223,0.06959576904773712
839,2841,0.03564468398690224,0.0
1310,2038,0.03564365953207016,0.0
1297,1338,0.03564327582716942,0.0
533,3294,0.035631611943244934,0.0
2777,3453,0.03562818840146065,0.28449365496635437
803,1029,0.03562749922275543,0.0
666,2566,0.03562161326408386,0.08220672607421875
1063,2730,0.03561330959200859,0.0
999,1576,0.03558652475476265,0.0
267,2011,0.03558611124753952,0.0016836515860632062
959,987,0.03558514639735222,0.0
2542,2643,0.03558441251516342,0.09943833947181702
1413,2106,0.035584114491939545,0.0
914,1187,0.03558190539479256,0.0
493,1367,0.03558092564344406,0.0
689,690,0.035574160516262054,0.10335911065340042
713,2090,0.03557303920388222,0.11356223374605179
2193,2195,0.035572394728660583,0.27229800820350647
468,690,0.03557160124182701,0.0
710,2842,0.035570744425058365,0.0
81,2831,0.035555046051740646,0.0
175,511,0.035550810396671295,0.0
1105,2353,0.03554102033376694,0.0
1050,1782,0.03553269803524017,0.0
763,767,0.03553083911538124,0.0
2080,2961,0.03552907332777977,0.0
2011,2012,0.03552272543311119,0.05138330161571503
710,2841,0.03552228584885597,0.0
2105,2137,0.035520266741514206,0.0
1140,1141,0.03551977127790451,0.2662351429462433
1598,2461,0.03551803156733513,0.0
987,1976,0.035514555871486664,0.0
204,3359,0.03551395237445831,0.0
357,382,0.03551115095615387,0.0
160,294,0.03551020100712776,0.0
1641,3392,0.03549395129084587,0.0
1469,1891,0.03549201413989067,0.0678441971540451
283,1459,0.035491641610860825,0.05804731324315071
357,359,0.035489726811647415,0.009511644951999187
1960,1991,0.03548211604356766,0.0
2172,3169,0.0354757122695446,0.02430315688252449
888,1787,0.03547478839755058,0.0
579,580,0.03547143191099167,0.36310118436813354
733,1031,0.035460419952869415,0.006063632667064667
1665,1795,0.03545653074979782,0.21695852279663086
1952,2488,0.03545341640710831,0.122532919049263
710,3019,0.03544255718588829,0.0
1575,2585,0.03544161096215248,0.10300478339195251
12,536,0.035441190004348755,0.0
552,2370,0.035437002778053284,0.00987971667200327
1821,2486,0.03543514758348465,0.0
1328,2126,0.0354350246489048,0.0
1003,2674,0.03543044999241829,0.0
935,955,0.03542094677686691,0.0
1885,3106,0.03541846200823784,0.0
998,1575,0.035410720854997635,0.0
1000,1575,0.035410720854997635,0.002620238345116377
298,1094,0.035409823060035706,0.0051763420924544334
1603,3315,0.03540901839733124,0.0
2585,3166,0.03540465235710144,0.0
1549,1782,0.035401470959186554,0.0
161,1094,0.035398948937654495,0.07734493166208267
594,1293,0.035395074635744095,0.0
911,1991,0.03538724035024643,0.039822690188884735
740,2284,0.03538605570793152,0.0
1444,2495,0.03538476675748825,0.0
428,2980,0.03538370132446289,0.0
2841,3038,0.035379789769649506,0.0
3291,3379,0.03537731245160103,0.0
493,1437,0.035376619547605515,0.0
1732,1767,0.03537575900554657,0.0
562,1696,0.03537554666399956,0.0
625,626,0.03537506237626076,0.37037035822868347
435,492,0.03536994382739067,0.011924512684345245
987,2299,0.03536349534988403,0.0
2417,3438,0.03536008298397064,0.0
2024,2908,0.03535113111138344,0.0
111,1610,0.0353492870926857,0.0
664,3250,0.03534916415810585,0.0
559,583,0.0353471040725708,0.0
2027,3140,0.03534366190433502,0.0
1641,2652,0.03534356877207756,0.0
1050,1549,0.03534349054098129,0.018440501764416695
1508,1889,0.03533926606178284,0.0
492,1121,0.03533905744552612,0.012817975133657455
175,189,0.03533881902694702,0.0
351,1852,0.03533792495727539,0.0
1976,2106,0.03533707186579704,0.0
959,2299,0.03533652797341347,0.0
959,1976,0.03533532842993736,0.0024237690959125757
985,2064,0.03532988950610161,0.0
522,2795,0.03532632440328598,0.13387012481689453
569,2349,0.03532545641064644,0.10006014257669449
911,1960,0.0353236123919487,0.0
1840,2899,0.03531428799033165,0.0
765,2166,0.035311806946992874,0.0
2348,2349,0.03530484065413475,0.025910118594765663
959,2106,0.03530127555131912,0.006036560516804457
1367,1975,0.035298336297273636,0.0
238,1675,0.0352976992726326,0.0
1639,2770,0.03529171273112297,0.0
530,1050,0.03528894484043121,0.0
548,791,0.03527981787919998,0.0
874,1457,0.03527684509754181,0.0
597,2571,0.03527264669537544,0.0
1495,1772,0.03526986390352249,0.0
1147,1953,0.035268645733594894,0.0
1538,2126,0.03526604175567627,0.0
765,2727,0.03525593876838684,0.0
428,840,0.035255804657936096,0.025499887764453888
1836,2841,0.03525390103459358,0.0
1508,2534,0.035253703594207764,0.0
2210,2684,0.035251252353191376,0.0
2163,2164,0.03525123745203018,0.26676321029663086
1780,2348,0.03524380177259445,0.009513145312666893
1297,1812,0.035241756588220596,0.0
357,418,0.03523982688784599,0.1428614854812622
740,3392,0.035238683223724365,0.12361468374729156
569,2348,0.03523474186658859,0.008113040588796139
687,3359,0.0352347232401371,0.0
470,638,0.03523365035653114,0.0
1488,1551,0.035223133862018585,0.0030327108688652515
839,2842,0.03522292152047157,0.0
1170,1689,0.03522200137376785,0.0
1376,3054,0.03521714359521866,0.02414516732096672
1976,2299,0.03520343080163002,0.0
199,2245,0.03520319610834122,0.005694425664842129
874,1991,0.035201139748096466,0.0
569,1780,0.03520047292113304,0.06190185993909836
710,3038,0.03519824147224426,0.0
1374,2223,0.03519481047987938,0.0016244819853454828
799,1464,0.035193007439374924,0.0
1338,1812,0.03519142419099808,0.0
3010,3232,0.03518703952431679,0.0
762,1792,0.035185541957616806,0.0
1238,1585,0.0351853147149086,0.0
189,511,0.03518447279930115,0.0
1780,2349,0.03517930582165718,0.1250777393579483
2582,3086,0.035178281366825104,0.0
1457,1991,0.0351775623857975,0.05544953793287277
1643,3090,0.035169392824172974,0.02264057844877243
874,1960,0.035161301493644714,0.0
287,582,0.03516070917248726,0.0
2439,3429,0.035157714039087296,0.036320991814136505
536,654,0.035154666751623154,0.0
650,2218,0.03515024483203888,0.0
2070,2140,0.03514905273914337,0.0
2751,2822,0.03514809533953667,0.0
1022,2596,0.035143181681632996,0.0
161,298,0.0351429358124733,0.030900971964001656
1200,1585,0.03513991832733154,0.0
708,2219,0.03513749688863754,0.0
1384,1792,0.03513734042644501,0.0
985,2843,0.035129524767398834,0.0
1457,1960,0.03512844443321228,0.0
1010,2301,0.03512442857027054,0.0
710,1836,0.035121507942676544,0.0
1119,1694,0.03512147068977356,0.02153266966342926
2161,2374,0.03512017801403999,0.0
911,1457,0.03510822355747223,0.0
1899,3382,0.03510534018278122,0.0
1873,2262,0.03510520979762077,0.0
1650,1791,0.0351029634475708,0.0
688,1079,0.035102326422929764,0.0
874,911,0.03509824350476265,0.0
265,3181,0.03509727865457535,0.03653101623058319
12,654,0.03509583696722984,0.0
1513,2795,0.03509066626429558,0.0
1639,2710,0.03509059548377991,0.0
2145,2995,0.03508646786212921,0.0
192,1029,0.03508635237812996,0.0
1164,2145,0.03508516401052475,0.0
1042,2572,0.03508376330137253,0.0
2209,2210,0.035083524882793427,0.37037035822868347
185,2012,0.035082705318927765,0.041338954120874405
959,1413,0.035081926733255386,0.0401436872780323
1096,1565,0.03507329523563385,0.0
2538,2777,0.03507138416171074,0.19594766199588776
2284,3392,0.03507069870829582,0.0
488,520,0.03506740182638168,0.0
1177,2642,0.03506673499941826,0.0
839,1836,0.03506368398666382,0.0
456,521,0.03506160154938698,0.0
235,818,0.03505941852927208,0.0
530,1549,0.03505566343665123,0.0
493,1975,0.035052888095378876,0.0
2772,3110,0.0350484624505043,0.0
880,1473,0.035043612122535706,0.0
1488,2271,0.03504091128706932,0.0
1328,1538,0.03503943979740143,0.0
222,682,0.03503939509391785,0.0
1198,1297,0.035037923604249954,0.0
405,1079,0.03503699228167534,0.0
1198,1338,0.035036586225032806,0.010503474622964859
194,502,0.03503251075744629,0.0
1768,2215,0.03502945974469185,0.04247862473130226
2558,2559,0.0350293293595314,0.37037035822868347
1203,1954,0.03502563387155533,0.0
1413,1976,0.03501953184604645,0.08128738403320312
2659,3289,0.035016532987356186,0.0
866,2268,0.03501580283045769,0.0
2064,2843,0.03501521795988083,0.0
987,2106,0.03501252084970474,0.0
1648,3418,0.035012416541576385,0.014584180898964405
822,2069,0.03501121327280998,0.0
703,713,0.03501085191965103,0.007526823319494724
436,1252,0.03500845655798912,0.0
388,1579,0.03500830754637718,0.0
2385,3048,0.03500765562057495,0.0
64,436,0.035005852580070496,0.0
1665,2296,0.034999459981918335,0.01729225553572178
264,266,0.03499915450811386,0.023335754871368408
1263,2443,0.03499726206064224,0.0
839,3038,0.03499400243163109,0.0
1792,2336,0.03499383106827736,0.0
633,1010,0.03499381244182587,0.008601178415119648
247,1669,0.034993331879377365,0.0
1583,2992,0.034989967942237854,0.07525064796209335
185,267,0.03498966991901398,0.0027731580194085836
1165,1489,0.034985702484846115,0.0
2895,3187,0.034985389560461044,0.0
76,1399,0.03498423099517822,0.0
740,1641,0.03498253598809242,0.0
2034,2982,0.03498145565390587,0.0
1823,2968,0.034981098026037216,0.0
2755,3259,0.03497878834605217,0.022413160651922226
1197,2006,0.03497869893908501,0.015917666256427765
1059,1455,0.03497644513845444,0.062292035669088364
184,3393,0.03497372940182686,0.0
1950,2674,0.034972600638866425,0.0
1529,2772,0.034972209483385086,0.009902121499180794
639,934,0.03497210890054703,0.0
1724,1792,0.03497174382209778,0.0
730,2192,0.03496592119336128,0.0
824,2669,0.03496576473116875,0.10161687433719635
882,944,0.03496179357171059,0.013992351479828358
2572,2770,0.034960586577653885,0.0
204,687,0.03495780751109123,0.0
405,688,0.034956980496644974,0.0
1171,1615,0.03494671359658241,0.02130541019141674
1270,3086,0.03493928164243698,0.0024029130581766367
1007,2019,0.03493653982877731,0.0
974,2227,0.03493257984519005,0.0
518,2818,0.03493114188313484,0.0
2572,2710,0.03493107482790947,0.0
1406,2902,0.03492921218276024,0.0
2106,2299,0.03492901474237442,0.0
1958,3428,0.03492768108844757,0.0
2842,3038,0.03492681309580803,0.0
987,2652,0.03492377698421478,0.0
2019,3368,0.03491764888167381,0.0
192,803,0.0349118746817112,0.0
1889,2534,0.03491103649139404,0.0
677,2349,0.034909795969724655,0.0
843,852,0.03490971773862839,0.0
343,582,0.0349089577794075,0.0
366,416,0.03490643948316574,0.0
306,2977,0.03490452840924263,0.2632943391799927
2192,2546,0.03490057960152626,0.0
1755,2763,0.03489963337779045,0.0
1641,2923,0.034897685050964355,0.0
1274,1275,0.034892886877059937,0.13760073482990265
189,1871,0.03489087522029877,0.0
677,2348,0.03489059582352638,0.0
2190,2752,0.03489058092236519,0.0
782,2503,0.03488973528146744,0.0
1769,3419,0.0348881334066391,0.0
2642,2681,0.03488785773515701,0.0
3370,3371,0.034883685410022736,0.37037035822868347
970,1393,0.03488093614578247,0.0
993,3238,0.03487631678581238,0.0
3039,3040,0.034875866025686264,0.18366263806819916
658,1693,0.03487380966544151,0.0022781372535973787
677,2643,0.034872621297836304,0.0
452,2365,0.03487195447087288,0.0
677,1780,0.03486983850598335,0.0
1840,2114,0.034869641065597534,0.001545655308291316
264,3181,0.03486906737089157,0.051811639219522476
533,1790,0.0348685160279274,0.0
916,917,0.03486790508031845,0.22834570705890656
2209,2684,0.034867215901613235,0.0
569,677,0.03486538305878639,0.03576670587062836
677,2542,0.034859560430049896,0.00533042149618268
125,3190,0.034856632351875305,0.0
835,3289,0.03485538810491562,0.0
1590,2483,0.034854814410209656,0.0
3187,3419,0.034850288182497025,0.0
1551,2271,0.03484908118844032,0.0
1497,2103,0.034848786890506744,0.0
2921,3162,0.03484668582677841,0.0
1170,3238,0.034844789654016495,0.0
284,1553,0.03484140336513519,0.08779703080654144
703,2090,0.03483621031045914,0.0
435,2088,0.03483569249510765,0.0
909,1620,0.03483487665653229,0.3476310968399048
2757,3093,0.03483426570892334,0.10301963239908218
3329,3457,0.0348324179649353,0.044936370104551315
1121,2088,0.03482767567038536,0.009649863466620445
1177,2681,0.03482568636536598,0.0
2882,3371,0.03482402116060257,0.153561070561409
1947,2173,0.03482402116060257,0.0
1553,2664,0.03482247143983841,0.0
25,371,0.03481866419315338,0.09866220504045486
1340,1928,0.03481805697083473,0.13753004372119904
758,3093,0.03481603041291237,0.0
2583,2584,0.03481488302350044,0.3578481674194336
511,1871,0.03481408208608627,0.0
1454,1961,0.03481384366750717,0.0
347,1655,0.03481157869100571,0.08240658789873123
1755,1950,0.03481070324778557,0.0
835,2659,0.03480900824069977,0.0
1967,3190,0.03480575233697891,0.0
970,2259,0.03480512648820877,0.0
1836,2842,0.034804798662662506,0.0
1088,1089,0.034804292023181915,0.11990012228488922
21,24,0.034803200513124466,0.2287047952413559
2155,2156,0.03480247035622597,0.37037035822868347
1453,3116,0.03480119630694389,0.0
2349,2643,0.03479991480708122,0.01589806191623211
1003,1950,0.034796375781297684,0.0
1849,3238,0.03479539230465889,0.0
346,347,0.03479486703872681,0.25946900248527527
1480,3201,0.034794021397829056,0.0
2548,3277,0.03479255363345146,0.11991038918495178
2441,2813,0.03479142114520073,0.0
64,1252,0.03479132801294327,0.015665099024772644
2226,3086,0.034790173172950745,0.0
2125,3162,0.03478896617889404,0.0
2348,2643,0.034788720309734344,0.005207240581512451
1682,2273,0.034788116812705994,0.00847845058888197
730,2546,0.034788038581609726,0.0
1947,2587,0.0347868837416172,0.2689806818962097
1760,3206,0.034785136580467224,0.0
192,1877,0.03478487953543663,0.0
1642,2720,0.0347844660282135,0.0
287,343,0.034782618284225464,0.0
166,1404,0.03478151932358742,0.002406180603429675
838,2113,0.03478148579597473,0.10955658555030823
987,2133,0.03477748483419418,0.0
2882,3370,0.034775156527757645,0.05313964560627937
993,1170,0.034774646162986755,0.0
131,2265,0.0347735621035099,0.03697941079735756
1489,2967,0.03477202728390694,0.0
1761,2762,0.0347708985209465,0.0
1122,1126,0.03476925939321518,0.16612887382507324
841,869,0.03476853668689728,0.0
569,2643,0.034764569252729416,0.07549025118350983
557,558,0.0347638875246048,0.361544132232666
1675,1990,0.034762948751449585,0.0
288,343,0.03476198762655258,0.0
1125,1372,0.03476148843765259,0.0
2801,2867,0.03476060554385185,0.0
1158,1611,0.0347585566341877,0.10077819973230362
2133,2652,0.03475824370980263,0.0
182,1186,0.034756142646074295,0.0
1950,2763,0.034755293279886246,0.0
2805,2940,0.0347546711564064,0.005236267112195492
443,2133,0.03475436940789223,0.023022213950753212
1287,2378,0.0347539559006691,0.0
583,2980,0.03475240617990494,0.0
758,2757,0.034751322120428085,0.0
2538,3453,0.03475069999694824,0.1611330658197403
472,2895,0.03475052863359451,0.031043602153658867
470,1811,0.034747298806905746,0.0
2157,3057,0.034742292016744614,0.04077838733792305
229,3019,0.03474140167236328,0.0
799,1311,0.034738689661026,0.056488268077373505
1507,1510,0.034737519919872284,0.0
1102,1103,0.03473470360040665,0.36230430006980896
38,262,0.03473414108157158,0.008591809310019016
264,265,0.03473374620079994,0.05270786210894585
2895,3419,0.03473346680402756,0.0
376,3025,0.0347311832010746,0.002277225721627474
1282,1970,0.03472772240638733,0.0
470,1809,0.03472524136304855,0.0
872,2125,0.03472241759300232,0.0
293,1123,0.034719161689281464,0.0
1002,2515,0.034716736525297165,0.0
2010,2626,0.034716323018074036,0.0
356,418,0.03471565246582031,0.041097305715084076
1068,1301,0.034712161868810654,0.0
1320,2064,0.034710679203271866,0.0
2031,2088,0.03470930457115173,0.0
2094,3286,0.034707386046648026,0.07716341316699982
2716,2717,0.034706324338912964,0.7407001852989197
974,2094,0.03470514342188835,0.0
1412,1497,0.03470258787274361,0.0
1080,2766,0.0347013957798481,0.0
93,3164,0.034701019525527954,0.0
1842,2582,0.03470049798488617,0.0
1268,3109,0.034698136150836945,0.0
451,465,0.034697119146585464,0.024784386157989502
472,3187,0.03469664976000786,0.0
1092,1461,0.03469490632414818,0.0
1524,2617,0.034692153334617615,0.0
1100,1689,0.03469153493642807,0.0
125,1967,0.034688983112573624,0.0
2,582,0.03468814119696617,0.0
528,2787,0.03468750789761543,0.0
2652,3392,0.034684885293245316,0.0
1103,2531,0.0346846841275692,0.0
2367,2404,0.03468271344900131,0.0
1007,3368,0.034682538360357285,0.0
1100,1693,0.03468209132552147,0.0
633,2301,0.03467923402786255,0.0
220,337,0.03467731922864914,0.0
1100,1170,0.03467652201652527,0.0
1437,1975,0.03467589244246483,0.07766784727573395
1274,2962,0.03467393293976784,0.0
1013,2805,0.03467334434390068,0.0
658,1689,0.03467254340648651,0.0
2745,2746,0.0346696637570858,0.341962069272995
3263,3264,0.03466954454779625,0.2676336169242859
2715,2966,0.03466695174574852,0.0
3348,3458,0.03466607257723808,0.09073656797409058
1689,2515,0.034665729850530624,0.0
2582,2994,0.03466526418924332,0.0
2973,3317,0.03466436639428139,0.0
2,287,0.0346636138856411,0.0
1287,2377,0.03466160222887993,0.13966549932956696
2024,2921,0.03466130420565605,0.0
1238,1445,0.03466073051095009,0.0
471,3200,0.03466072678565979,0.0
1107,2888,0.034660130739212036,0.0
2166,2727,0.03465986251831055,0.001854135887697339
2363,2868,0.03465793654322624,0.0
1769,3187,0.034653909504413605,0.0
330,3205,0.03465381637215614,0.11446841806173325
1136,1137,0.03465335816144943,0.22780856490135193
1198,1526,0.03465262055397034,0.0
1576,2067,0.034650370478630066,0.0
2994,3086,0.03465033695101738,0.0
1822,1828,0.03464982286095619,0.0
1049,2624,0.034648679196834564,0.004825059324502945
1156,1632,0.0346481017768383,0.0
765,2359,0.03464744612574577,0.06561092287302017
1575,1576,0.0346471406519413,0.1683405190706253
959,2652,0.03464565426111221,0.0
1339,1837,0.03464256599545479,0.0
597,973,0.034641582518815994,0.0
890,1918,0.03464113920927048,0.0
225,2088,0.034640900790691376,0.003968014381825924
184,909,0.03463973104953766,0.0
841,847,0.03463853895664215,0.059676747769117355
710,839,0.034636564552783966,0.0
2077,2078,0.0346359983086586,0.06316197663545609
1954,2145,0.03463330119848251,0.0
2360,2396,0.03463303670287132,0.0
516,2958,0.034632403403520584,0.0
1029,3347,0.03463093936443329,0.0
198,262,0.034630581736564636,0.0
1170,1693,0.034629225730895996,0.0
2166,2359,0.034628693014383316,0.0
387,1238,0.03462827205657959,0.0
980,1920,0.03462781012058258,0.0
985,1320,0.03462722525000572,0.0026771007105708122
2125,3393,0.034627072513103485,0.0
1039,1775,0.03462677448987961,0.0
1052,2752,0.03462580591440201,0.3005717396736145
229,2842,0.03462567925453186,0.0
1052,2490,0.03462526574730873,0.15891940891742706
1373,3017,0.03462342545390129,0.0
1198,1812,0.034623198211193085,0.0
2756,2832,0.0346204973757267,0.0
1052,2190,0.0346202626824379,0.0
2515,3238,0.03461631014943123,0.0
1780,2643,0.03461451083421707,0.07479000091552734
1282,2796,0.034614481031894684,0.0
1689,3238,0.03461349382996559,0.0
21,536,0.03461114317178726,0.0
819,2487,0.034610629081726074,0.0
1088,2213,0.034610211849212646,0.1072419285774231
2490,2752,0.03460961580276489,0.13953718543052673
1641,2284,0.03460673242807388,0.0
38,198,0.03460565581917763,0.07585237175226212
2190,2490,0.034604888409376144,0.0
1769,2895,0.03460380807518959,0.0
2226,2582,0.03460370749235153,0.0722329318523407
245,2928,0.03460269421339035,0.0
1220,3048,0.03460199013352394,0.0
3136,3213,0.03460090979933739,0.06245417892932892
199,2215,0.03459659963846207,0.0
2050,2453,0.034595925360918045,0.0
554,799,0.03459525853395462,0.0
1413,2299,0.03459396958351135,0.0
2762,3232,0.03458843752741814,0.0
978,2531,0.03458787500858307,0.0
1772,3145,0.03458781912922859,0.0
869,3214,0.034586552530527115,0.0
2114,2899,0.03458630293607712,0.0
1357,2582,0.034585557878017426,0.0
1325,3174,0.0345853716135025,0.0
1133,1325,0.03458525985479355,0.0
1270,2582,0.03458493947982788,0.0
131,465,0.03458447381854057,0.09609973430633545
1462,1538,0.034584201872348785,0.07463304698467255
1412,2103,0.034581687301397324,0.0
847,869,0.03458151966333389,0.0
2710,2770,0.03458093851804733,0.0
1390,2597,0.034580592066049576,0.0
1000,2067,0.03458002209663391,0.15476712584495544
998,2067,0.03458002209663391,0.05566476657986641
1842,3086,0.0345790795981884,0.0
1089,2213,0.034578416496515274,0.0
1042,2770,0.034577079117298126,0.0
599,2958,0.03457684442400932,0.0
655,667,0.03457535058259964,0.0
21,654,0.03457441180944443,0.0
984,1201,0.034574318677186966,0.0
1038,1395,0.03457368537783623,0.0
3054,3338,0.034573256969451904,0.1277604103088379
247,1988,0.03457138314843178,0.0
1434,1735,0.03457137569785118,0.0
1290,2947,0.034570254385471344,0.0
1357,3086,0.03456893935799599,0.0
3353,3354,0.034566979855298996,0.5206267237663269
2198,2681,0.03456513211131096,0.0
841,893,0.03456398472189903,0.0
1013,2940,0.03456173092126846,0.0
1996,1997,0.034560177475214005,0.33403363823890686
1336,2223,0.03456014394760132,0.0
